press,title,naver_news_text,naver_news_url,body
MBC,"[단독] '순살아파트' 감리업계 담합 포착‥""심사위원 질문에 '모른다'""",네이버뉴스,https://n.news.naver.com/mnews/article/214/0001296686?sid=102,
MBC,"검찰, ‘LH아파트감리 입찰담합’ 11곳 압수수색",네이버뉴스,https://n.news.naver.com/mnews/article/214/0001296686?sid=102,
세계일보,'아파트감리' 입찰담합 의혹…동시다발 압수수색,네이버뉴스,https://n.news.naver.com/mnews/article/022/0003850516?sid=102,
연합뉴스TV,"[단독] '순살아파트' 감리업계 담합‥""심사위원 질문에 '모른다'""",네이버뉴스,https://n.news.naver.com/mnews/article/422/0000616919?sid=102,
MBC,"檢, 'LH아파트감리 입찰담합' 11개 업체 압수수색…""수천억대 짬짜미...",네이버뉴스,https://n.news.naver.com/mnews/article/214/0001296683?sid=102,
연합뉴스,"""철근만부실한 게 아냐""…LH아파트하자 최근 5년간 25만건",네이버뉴스,https://n.news.naver.com/mnews/article/001/0014159543?sid=101,
연합뉴스,"""철근만부실한 게 아냐""…LH아파트하자 최근 5년간 25만 건",네이버뉴스,https://n.news.naver.com/mnews/article/001/0014159543?sid=101,
SBS,“철근만부실한 게 아냐”…LH아파트하자 최근 5년간 25만건,네이버뉴스,https://n.news.naver.com/mnews/article/055/0001085635?sid=102,
KBS,"""철근 문제만 아니었다""…LH아파트의 속사정",네이버뉴스,https://n.news.naver.com/mnews/article/056/0011555643?sid=101,
한국경제TV,철근만이 아니다…LH아파트하자 최근 5년간 25만건,네이버뉴스,https://n.news.naver.com/mnews/article/215/0001122074?sid=101,
조선비즈,“철근만부실한 게 아냐” LH아파트하자 5년간 25만건,네이버뉴스,https://n.news.naver.com/mnews/article/366/0000927894?sid=101,
조선비즈,“철근만 누락한 게 아니네” LH아파트하자 5년간 25만건,네이버뉴스,https://n.news.naver.com/mnews/article/366/0000927894?sid=101,
조선일보,"""철근만 빠진 게 아니었다""… LH아파트하자 최근 5년간 25만건",네이버뉴스,https://n.news.naver.com/mnews/article/023/0003784689?sid=101,
강원도민일보,"‘철근만 문제?’…LH아파트하자, 5년간 무려 25만건",네이버뉴스,https://n.news.naver.com/mnews/article/654/0000050687?sid=101,
국민일보,"LH아파트5년간부실신고만 25만건…배관, 벽체 누수 하자 수두룩",네이버뉴스,https://n.news.naver.com/mnews/article/005/0001634496?sid=101,
노컷뉴스,"'LH부실공사' 감리업체, 안전평가서도 문제점 수두룩",네이버뉴스,https://n.news.naver.com/mnews/article/079/0003807218?sid=101,
노컷뉴스,"유경준 의원 ""LH부실공사문제 된 감리업체, 안전평가서 다수 문제 지적...",네이버뉴스,https://n.news.naver.com/mnews/article/079/0003807218?sid=101,
일간스포츠,[랜드 IS리포트] 온라인은 '무량판 갈라치기' 한창...부실아파트공화국...,네이버뉴스,https://n.news.naver.com/mnews/article/241/0003297476?sid=101,
일간스포츠,아산시 무량판 민간아파트안전할까?,네이버뉴스,https://n.news.naver.com/mnews/article/241/0003297476?sid=101,
대전일보,[B tv 중부뉴스]아산시 무량판 구조아파트점검...특이사항 '없음',네이버뉴스,https://n.news.naver.com/mnews/article/656/0000061479?sid=102,
SK브로드밴드,"아산시, 무량판 민간아파트9곳 점검…""특이사항 없어""",,,
연합뉴스,"아산지역 9개 무량판 민간아파트, 특이사항 없는 것으로 결론..",네이버뉴스,https://n.news.naver.com/mnews/article/001/0014159928?sid=101,
TV조선,"LH, 지난 2년 하자 24만여건…처리 하세월에 ""임대아파트설움""",네이버뉴스,https://n.news.naver.com/mnews/article/448/0000425491?sid=101,
머니S,100년 후 서울아파트는 이런 모습… '송파 창의혁신 공공주택' 당선작...,네이버뉴스,https://n.news.naver.com/mnews/article/417/0000945308?sid=101,
땅집고,"""부실채권이 위험? 일반 부동산 투자보다 안전…이렇게 하면 백전백승""",,,
시장경제신문,"""1년 새 분양가 10.8% 상승""... '합리적 분양가' 후분양아파트관심",,,
인천일보,"""아파트누수로 불안해서 못 살겠다""",,,
