press,title,naver_news_text,naver_news_url,body
뉴시스,"국토부장관,전세사기피해자와 간담회 ""피해회복·전세사기예방"" 약속",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013546340?sid=102,
뉴시스,"김윤덕 국토장관 ""전세사기피해 지원에 정부 의지 확고""",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013546340?sid=102,
연합뉴스,"김윤덕 국토부 장관 ""정부,전세사기사회적 재난으로 인식""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015689854?sid=100,
MBC,"전세사기'사회적 재난' 인식, 국토장관 ""피해 회복 의지 확고""",네이버뉴스,https://n.news.naver.com/mnews/article/214/0001456103?sid=101,
뉴스1,김윤덕 국토장관 “전세사기피해는 사회적 재난…공동담보 경매차익 우...,네이버뉴스,https://n.news.naver.com/mnews/article/421/0008550462?sid=101,
부산일보,"부산 유명 사업가,전세보증금 200억 원 미반환 ‘피소’",네이버뉴스,https://n.news.naver.com/mnews/article/082/0001349662?sid=102,
부산일보,"“200억전세 사기, 유명 사업가 고소”…20여명 우르르 반발, 무슨 일?",네이버뉴스,https://n.news.naver.com/mnews/article/082/0001349662?sid=102,
헤럴드경제,부산 유명 사업가전세보증금 200억 미반환 혐의 피소,네이버뉴스,https://n.news.naver.com/mnews/article/016/0002544594?sid=102,
서울신문,"""200억원 전세금 못 돌려받아""…부산 유명 사업가전세사기의혹",네이버뉴스,https://n.news.naver.com/mnews/article/081/0003583658?sid=102,
연합뉴스,"세입자들 ""부산 유명 재력가, 200억전세사기…처벌 촉구""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015689812?sid=102,
머니투데이,"""15억 피해"" 양치승 헬스장 임대사기울분…오세훈 ""심각성에 동의""",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005265372?sid=102,
머니투데이,"""공무원들 아직도 거짓말""...양치승 토로에 오세훈 반응은?",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005265372?sid=102,
이데일리,"양치승, 5억 원대전세사기피해 증언…""법적 빈틈으로 피해 반복""",네이버뉴스,https://n.news.naver.com/mnews/article/018/0006142725?sid=100,
뉴스1,국감장에 또 나온 유명 헬스 트레이너...강남구청 공개 저격한 이유,네이버뉴스,https://n.news.naver.com/mnews/article/421/0008549863?sid=101,
서울신문,전세사기피해 청년 국민조종사 됐다,네이버뉴스,https://n.news.naver.com/mnews/article/081/0003583409?sid=102,
뉴스타운,"파주시의회, 장애인 이동권·전세사기예방·역사 정의 담은 3대 조례안...",,,
뉴스타운,"파주시의회, ‘전세사기예방 및 안전전세 관리단 운영 조례안’ 심의 ...",,,
메트로신문,"손형배 파주시의원, ""파주시전세사기예방 및 안전전세 관리단 운영 조...",,,
이뉴스투데이,"파주시의회 손형배 의원,전세사기예방·안전전세 관리단 운영 조례안...",,,
경인매일,"[위클리오늘] 파주시의회 손형배 의원, '전세사기예방 및 안전전세 관...",,,
TV조선,"3중 규제 시동, 전월세 실수요자 '유탄'…아파트 2000세대에전세매물 ...",네이버뉴스,https://n.news.naver.com/mnews/article/448/0000564842?sid=101,
뉴스토마토,"(단독)주택도시기금, 윤정부서 여유자금 '뚝'…""빚내서 집사기에 펑펑""",,,
로이슈,"서융그룹전세사기피해자들, 부산진경찰서 200억 규모 고소장 접수 및...",,,
경인방송,"파주시의회, '장애인 주차'·'전세사기'·'일제 상징물' 조례안 심의",,,
데일리365,"집값 띄우기부터전세사기까지…경찰, 내년 3월까지 150일간 부동산범죄...",,,
데일리365,"""집값 띄우기 꼼짝마""… 부동산범죄 150일 특별단속",,,
