press,title,naver_news_text,naver_news_url,body
MBC,"[단독] 통일부도 '전세사기' 당했다‥""수십억 근저당에도 덜컥 계약""",네이버뉴스,https://n.news.naver.com/mnews/article/214/0001452994?sid=100,
연합뉴스,전세사기피해자 누적 3만3천978명…피해 인정비율 64.1%,네이버뉴스,https://n.news.naver.com/mnews/article/001/0015660809?sid=101,
연합뉴스,여전히 고통받는 부산전세사기피해자… 한 달 새 73명 늘어,네이버뉴스,https://n.news.naver.com/mnews/article/001/0015660809?sid=101,
국제신문,전세사기피해자 누적 3만4천 명 육박,네이버뉴스,https://n.news.naver.com/mnews/article/658/0000121717?sid=101,
YTN,전세사기피해자 843명 추가 인정…총 3만 4천명,네이버뉴스,https://n.news.naver.com/mnews/article/052/0002254521?sid=101,
KBS,"전세사기피해자 누계 3만 3978명…LH, 피해주택 2529가구 매입",네이버뉴스,https://n.news.naver.com/mnews/article/056/0012040446?sid=101,
매일경제,"[단독]전세사기피해 양치승, 행안위 국감도 나간다...위성곤 의원, 참...",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005568244?sid=101,
뉴스엔,"정애연, 子까지 버린 인류애 상실 희대의전세 사기꾼(신사장)",네이버뉴스,https://m.entertain.naver.com/article/609/0001042505,"[뉴스엔 박아름 기자] 정애연이 희대의 사기꾼으로 변신했다.
9월 30일 방송된 tvN 월화드라마 ‘신사장 프로젝트’(극본 반기리/연출 신경수) 6회에서는 보증금 반환 청구 소송에 개입하는 신사장(한석규 분)의 이야기가 펼쳐졌다.
'신사장 프로젝트'는 전설적인 협상가였던 한석규가 현재는 치킨집 사장으로 살아가면서 각종 분쟁 사건을 해결하는 과정을 담은 드라마다. 신사장 역 한석규는 편법과 준법을 넘나들며 사건을 해결하고 정의를 구현해 내는 분쟁 해결 히어로로 분해 열연을 펼치고 있다.
신사장은 본인이 해결해야 하는 보증금 반환 청구 소송이 단순한 집주인과 세입자 간의 민사 분쟁이 아닌, 전세 사기 범죄 조직의 음모라는 것을 눈치채고 배후 세력이라 의심되는 오미숙(정애연 분)을 끌어내기 위한 판을 짜며 고군분투하는 모습을 보였다.
신사장이 쫓는 오미숙 역으로 분한 정애연은 희대의 전세 사기 사기꾼이자, 돈을 위해서라면 아들까지 이용하는 비정한 엄마로 분해 역할에 걸맞은 다채로운 표정 변화와 미친 존재감으로 시청자들의 이목을 집중시켰다.
한편 정애연은 2002년 연극 무대로 데뷔해 KBS 2TV 드라마 '결혼 이야기'를 시작으로 안방 극장과 스크린을 오가며 활발한 연기 활동을 펼쳐왔다. 최근에는 tvN '슈룹', 쿠팡플레이 '소년 시대' 등에서 열연했고 연극 ‘B 클래스’, 뮤지컬 ‘세상 참 예쁜 오드리’ 등 장르 불문 연기파 배우로 활약하며 끊임없는 연기 변신을 꾀하고 있다."
금강일보,"'15억전세사기' 양치승, 성희롱 피해 폭로... CCTV 공개",,,
브릿지경제,김희정 “외국인 임대인전세사고 17배 폭증”…보증제도 구멍 뚫려,,,
YTN사이언스,"무일푼으로 빌라 25채 갭투자...1년간전세사기범 2,913명 덜미",,,
매일일보,[기획] 빌라전세사기여전…거래량 증가에 검증 필요,,,
한국경제,"""전세난 심화…실수요자 매매 지원책 나올 것""",네이버뉴스,https://n.news.naver.com/mnews/article/015/0005193015?sid=101,
한스경제,"양평군, 공인중개사 연수교육으로 안전전세정착과 신뢰받는 중개문화...",,,
