press,title,naver_news_text,naver_news_url,body
한국경제,"진격의에코프로, 결국 '대기업' 됐다…8곳 신규진입",네이버뉴스,https://n.news.naver.com/mnews/article/015/0004836863?sid=101,
한국경제,이차전지 대장주 '에코프로' 대기업집단 첫 진입,네이버뉴스,https://n.news.naver.com/mnews/article/015/0004836863?sid=101,
전자신문,에코프로등 8곳 대기업집단 지정…공정위 규제 받는다,네이버뉴스,https://n.news.naver.com/mnews/article/030/0003094177?sid=101,
이투데이,LX·에코프로·한솔 등 ‘대기업 규제’ 받는다… 하이브는 지정 안돼,,,
조선비즈,"공정위, 23년도 공시대상기업집단 82개 지정…에코프로신규·현대해상...",네이버뉴스,https://n.news.naver.com/mnews/article/366/0000896372?sid=101,
연합뉴스,"에코프로대기업집단 진입…포스코, 재계 서열 5위로",네이버뉴스,https://n.news.naver.com/mnews/article/001/0013901300?sid=101,
연합뉴스,"LX·에코프로·BGF, 대기업 집단 진입",네이버뉴스,https://n.news.naver.com/mnews/article/001/0013901300?sid=101,
매일경제,"[D리포트]에코프로, BGF 등 대기업집단 지정…하이브는?",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005121610?sid=101,
SBS,대기업집단에 ‘에코프로’ 지정…총수 일가 39명 외국 국적 보유,네이버뉴스,https://n.news.naver.com/mnews/article/055/0001053126?sid=101,
KBS,대기업집단에 ‘에코프로’ 지정…총수 일가 39명 외국 국적 보유,네이버뉴스,https://n.news.naver.com/mnews/article/056/0011472409?sid=101,
중앙일보,"에코프로, 대기업집단 지정…외국 국적 총수2세 31명",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003275539?sid=101,
중앙일보,"'코스닥 대장'에코프로, 대기업 규제받는다… 하이브는 제외",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003275539?sid=101,
한국일보,1년 만에 자산 2조5800억 ‘쑥’…에코프로대기업집단 진입,네이버뉴스,https://n.news.naver.com/mnews/article/469/0000735927?sid=101,
경향신문,"2차전지 날개 단에코프로, 대기업 반열 올랐다",네이버뉴스,https://n.news.naver.com/mnews/article/032/0003219561?sid=101,
경향신문,쿠팡·에코프로뜨고 두나무 졌다… 포스코 13년만에 5대 그룹 진입,네이버뉴스,https://n.news.naver.com/mnews/article/032/0003219632?sid=101,
뉴스1,LX·에코프로대기업집단 진입…포스코-롯데 재계순위 맞바꿔,네이버뉴스,https://n.news.naver.com/mnews/article/421/0006768204?sid=101,
뉴스1,"포스코, 롯데 누르고 재계 5위…LX·에코프로대기업집단 진입",네이버뉴스,https://n.news.naver.com/mnews/article/421/0006768204?sid=101,
이코노미스트,"에코프로'대기업' 지정…포스코, 롯데 제치고 5위",네이버뉴스,https://n.news.naver.com/mnews/article/243/0000043901?sid=101,
연합뉴스TV,"롯데 재계순위, 포스코에 밀렸다…이젠에코프로도 대기업",네이버뉴스,https://n.news.naver.com/mnews/article/422/0000595604?sid=101,
한경비즈니스,대기업 집단 82개… LX·에코프로등 8개 신규 지정,네이버뉴스,https://n.news.naver.com/mnews/article/050/0000065096?sid=101,
매경이코노미,"에코프로대기업집단 첫 진입...포스코, 롯데 누르고 재계 5위로",네이버뉴스,https://n.news.naver.com/mnews/article/024/0000081618?sid=101,
SBS Biz,"구본준의 LX, 독립 2년만에 '대기업'…에코프로도 신규 지정",네이버뉴스,https://n.news.naver.com/mnews/article/374/0000333071?sid=101,
뉴스토마토,LX·쿠팡 등 '자산 10조 이상' 상출집단 등극…에코프로등 8곳도 대기업,,,
디지털데일리,"출범 3년차 앞둔 LX그룹, 대기업 진입…에코프로등 8곳 포함",네이버뉴스,https://n.news.naver.com/mnews/article/138/0002147221?sid=101,
브릿지경제,"[데스크 칼럼]에코프로와 공매도 음모론, 개미만 '쩔뚝'",,,
KBS,대기업집단에 ‘에코프로’ 지정…총수 일가 39명 외국 국적 보유,네이버뉴스,https://n.news.naver.com/mnews/article/056/0011472539?sid=101,
