press,title,naver_news_text,naver_news_url,body
YTN,"경찰,아파트'부실시공' 관련 LH 본사 압수수색",네이버뉴스,https://n.news.naver.com/mnews/article/052/0001927740?sid=102,
YTN,"경찰, ‘아파트철근 누락’ LH 수사 가속화",네이버뉴스,https://n.news.naver.com/mnews/article/052/0001927740?sid=102,
대한경제,동네북된 LH…'철근 누락' 2개 경찰청 동시 압수수색 당해(종합),,,
뉴스1,"경찰,아파트'부실시공' 관련 LH 본사 압수수색",네이버뉴스,https://n.news.naver.com/mnews/article/421/0007011041?sid=102,
YTN,"경남경찰, '철근 누락' LH 본사·양산사업단 등 압수수색",네이버뉴스,https://n.news.naver.com/mnews/article/052/0001927442?sid=102,
국제신문,'철근 누락' LH아파트관련 압수수색 경남 등 전국 확대(종합),네이버뉴스,https://n.news.naver.com/mnews/article/658/0000050597?sid=102,
국제신문,'아파트철근 누락'…경기 북부 경찰도 LH 본사 압수수색,네이버뉴스,https://n.news.naver.com/mnews/article/658/0000050597?sid=102,
노컷뉴스,"'아파트철근 누락'…경기북부경찰청, LH 본사 압수수색",네이버뉴스,https://n.news.naver.com/mnews/article/079/0003805533?sid=102,
중앙일보,"LH 철근부실아파트, 경기북부 6곳… ""강제 수사할듯""",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003303142?sid=102,
머니S,바람 잘 날 없는 LH…아파트'철근 누락' 본사 압수수색,네이버뉴스,https://n.news.naver.com/mnews/article/417/0000944321?sid=101,
중앙일보,층간소음까지 잡았다…판교·개포 '로또아파트' 뜻밖의 비밀,네이버뉴스,https://n.news.naver.com/mnews/article/025/0003303097?sid=101,
일요신문,5년 동안 어디서 살라고…검단 LH ‘순살아파트’ 끝나지 않은 고통,,,
프라임경제,"삼정기업 ""아파트하자 폭탄에 법적 위반까지"" 총체적부실",,,
비즈월드,"[기자수첩]부실시공, 건설 근로 천대한 사회도 책임 있다",,,
소비자가 만드는 신문,"GS건설, 올 들어 미청구공사액 대폭 줄였다...10대 건설사 중 나홀로 감...",,,
청년일보,"계속되는부실시공에 입주민들 '끌탕'…GS건설, 하자보수 분쟁소송 '가...",,,
메디컬투데이,지하주차장 고인 물에아파트‘부실시공’ 의혹…시공사“품질기준 맞...,,,
뉴스프리존,"정대현 대구 수성구의원,아파트홈게이트웨이 미시공 개선방안 촉구",,,
