press,title,naver_news_text,naver_news_url,body
연합뉴스,"""스테이블 코인발행사 피겨, 수요 급증에 IPO 규모 확대""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015615829?sid=104,
연합뉴스,"스테이블코인발행사 피겨, IPO 규모 확대 추진…공모가·발행주식 상향",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015615829?sid=104,
이코노미스트,"""스테이블코인발행사 피겨, 수요 급증에 IPO 규모 키운다""",네이버뉴스,https://n.news.naver.com/mnews/article/243/0000084474?sid=101,
SBS Biz,"또 잭팟 터질까?…""스테이블 코인발행사 피겨, 수요 급증에 IPO 규모 확...",네이버뉴스,https://n.news.naver.com/mnews/article/374/0000462271?sid=101,
파이낸셜뉴스,"美·EU,스테이블코인제도화 박차···“한국은 아직 멀었다”",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005404280?sid=101,
파이낸셜뉴스,"[정책발언대] 원화스테이블코인, 디지털 영토 확대의 기회로 삼아야",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005404280?sid=101,
이투데이,"해외 전문가들, ""스테이블코인은 피할 수 없는 시대적 흐름""",,,
이데일리,"삼정KPMG ""스테이블코인·STO 등 투자자 관심 높아질 것",네이버뉴스,https://n.news.naver.com/mnews/article/018/0006111622?sid=101,
이데일리,"""글로벌 핀테크 투자도 '스테이블코인·AI'가 대세""",네이버뉴스,https://n.news.naver.com/mnews/article/018/0006111622?sid=101,
머니투데이,"삼정KPMG ""디지털 자산·AI 중심 글로벌 핀테크 투자 재편""",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005248140?sid=101,
파이낸셜뉴스,"삼정KPMG ""상반기 글로벌 핀테크 투자 5년來 최저""",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005404684?sid=101,
아시아경제,"삼정KPMG ""디지털 자산·AI 중심 글로벌 핀테크 투자 재편""",네이버뉴스,https://n.news.naver.com/mnews/article/277/0005649530?sid=101,
뉴시스,"KB證 ""헥토파이낸셜,스테이블코인생태계 확대 주목""",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013471635?sid=101,
뉴시스,"KB證 ""헥토파이낸셜,스테이블코인ㆍ글로벌 진출 시너지 기대""",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013471635?sid=101,
이투데이,"KB증권 ""헥토파이낸셜,스테이블코인생태계 진입""",,,
디지털투데이,"""헥토파이낸셜,스테이블코인으로 글로벌 핀테크사 도약 기대""-KB證",,,
머니투데이,"""헥토파이낸셜, '스테이블코인생태계' 진입…글로벌 핀테크 도약 기대...",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005248143?sid=105,
매일경제,"넥써쓰, CB 발행 자금 100억 확보…‘비트코인트레저리 전략’ 추진",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005556344?sid=101,
매일경제,"넥써쓰, 비트코인트레저리 전략 확대",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005556344?sid=101,
스포츠경향,"넥써쓰, 100억원 규모 전환사채 발행…비트코인트레저리 전략 확대",네이버뉴스,https://m.sports.naver.com/esports/article/144/0001066324,
스포츠한국,"넥써쓰, 100억원 규모 전환사채 발행…비트코인순차 매입",,,
뉴시스,"넥써쓰, 전환사채 발행해 100억원 조달…비트코인순차 매입",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013473133?sid=105,
머니투데이,"""헥토이노베이션,스테이블코인신성장동력 확보""-유안타證",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005248176?sid=105,
머니투데이,"전략 바꾼 헥토이노, 월렛원 전격 인수…스테이블코인진출 속도",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005248176?sid=105,
딜사이트,"유안타증권 ""헥토이노베이션,스테이블코인사업 본격화""",,,
컨슈머타임스,"헥토이노베이션,스테이블코인시장 비교우위 점할 것-유안타",,,
이데일리,"유안타證 ""헥토이노베이션, 월렛원 통한 밸류에이션 개선""",네이버뉴스,https://n.news.naver.com/mnews/article/018/0006111552?sid=101,
서울경제,"'위안화 국제화' 꿈꾸는 中,스테이블코인연구에 자금 지원",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004531447?sid=104,
서울경제,"中,스테이블코인연구 지원 시작 … “美 달러 패권 견제”",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004531447?sid=104,
톱데일리,"두나무 'UDC' 성료…""스테이블코인시대, 미래 금융 인프라 만든다""",,,
톱데일리,"[UDC 2025] 오경석 대표 ""이젠 신뢰를 설계하는 시대…글로벌로 나가는 ...",,,
퍼블릭뉴스통신(public news-network for TTL),"""디지털자산 거래소 넘어 웹3 인프라 기업으로""…두나무 변신 선언",,,
플래텀,"두나무, '업비트 D 컨퍼런스 2025' 성료...오경석 대표, 미래금융 비전 ...",,,
뉴스토마토,"""원화스테이블코인, 구체적 전략 필요""",,,
뉴스토마토,"""원화스테이블코인, 판매 규모·수수료 제한해야""",,,
비즈워치,"글로벌 가상자산 제도화에…""韓스테이블코인도입 필요성 강조""",네이버뉴스,https://n.news.naver.com/mnews/article/648/0000039713?sid=101,
아시아투데이,"[이슈] BTCON Seoul 2025,스테이블코인사업성과 한계 집중 조명",,,
팍스경제TV,"[이슈] ""스테이블코인은 통화정책·환율시장 새 변수, 제도적 안전장치...",,,
한국경제,"쿠팡, 블록체인 실험 돌입…'스테이블코인결제'로 시장 뒤흔들까",네이버뉴스,https://n.news.naver.com/mnews/article/015/0005183255?sid=101,
