press,title,naver_news_text,naver_news_url,body
핀포인트뉴스,세방전지·에코프로주가 상승…리튬 관련주 모습은?,,,
핀포인트뉴스,"에코프로, 한주간 주가 27% 이상 상승…600억원 규모 CB 소각",,,
매일안전신문,"이번주 전망과 추천주..테슬라 전망 양분 논란..비트코인 거래 미진, 파...",,,
매일안전신문,"FOMC와 PMI 주목..추천주에 기아,한전,호텔신라..비트코인 횡보..환율과...",,,
매일안전신문,"금주 시장 전망,추천주..PMI와 FOMC 관심 집중..삼성전자,에코프로,테슬...",,,
매일안전신문,"제롬 파월과 FOMC 관심 집중..기아와 한전,호텔신라 추천..에코프로,삼성...",,,
매일안전신문,"파월의 가이던스, FOMC 관심..삼성전자,에코프로중요해..기아,한전,호텔...",,,
이데일리,코스닥 외국인 주간 순매도 1위 '에코프로',네이버뉴스,https://n.news.naver.com/mnews/article/018/0005475767?sid=101,
뉴데일리,"거래소,에코프로비엠 등 50사 코스닥 글로벌기업 지정",,,
이데일리,코스닥 개인 주간 순매수 1위 '에코프로',네이버뉴스,https://n.news.naver.com/mnews/article/018/0005475775?sid=101,
핀포인트뉴스,[2차전지 K-뉴딜 주간동향]에코프로한주간 27.18% 급등...상승세 이어...,,,
핀포인트뉴스,[코스닥 150 주간동향] 주간 상승률 상위종목은?...에코프로·바이오니...,,,
중부매일,'조 단위 대어'에코프로머티리얼즈 상장 시동,,,
중부매일,에코프로머티리얼즈 유가증권시장 상장 심사 청구,,,
충청타임즈,충북 기반 이차전지·바이오기업 3개사 기업공개 시동,,,
핀포인트뉴스,에코프로비엠 공매도 3만건 이상 증가…산업부 지원 'LFP 전지 개발 사업...,,,
조선비즈,‘배터리 아저씨’가 부른 유튜브 회피 현상...고수들은 은둔 중,네이버뉴스,https://n.news.naver.com/mnews/article/366/0000897911?sid=101,
