press,title,naver_news_text,naver_news_url,body
JTBC,"[단독] ""유심바꿔낀 순간, 먹통됐다""…아무도 몰랐던 '보안 기능'",네이버뉴스,https://n.news.naver.com/mnews/article/437/0000439681?sid=101,
한겨레,‘해킹 사고’ SKT 오늘부터 신규가입 중단…유심교체에 집중,네이버뉴스,https://n.news.naver.com/mnews/article/028/0002744294?sid=101,
한겨레,"해킹사고SKT ""유심교체 100만명""…오늘부터 신규가입 중단",네이버뉴스,https://n.news.naver.com/mnews/article/028/0002744294?sid=101,
JTBC,"'해킹사고' SKT ""유심교체 100만명""",네이버뉴스,https://n.news.naver.com/mnews/article/437/0000439643?sid=101,
매일경제,"SKT ""유심교체 신청자 수 770만명…한달 보름 안에 교체 가능""",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005487331?sid=105,
이데일리,"SKT ""신규 가입 전산 차단,유심교체 '전념'…위약금 면제, 내부 검토 ...",네이버뉴스,https://n.news.naver.com/mnews/article/018/0006005976?sid=105,
뉴시스,"해킹사고SKT, 오늘부터 신규영업 중단…유심교체 100만 넘겨",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013223279?sid=105,
뉴시스,"SKT, 오늘부터 신규 가입 중단…일 최대 20만건씩유심교체(종합)",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013223279?sid=105,
이데일리,"SKT “2000만명유심보호 가입, 98만명 교체” 네트워크 서버 암호화 안...",네이버뉴스,https://n.news.naver.com/mnews/article/018/0006006030?sid=105,
동아일보,"SKT ""유심보호서비스 가입 2200만·유심교체 102만""",네이버뉴스,https://n.news.naver.com/mnews/article/020/0003632862?sid=102,
이데일리,SKT “유심교체 100만명…오늘부터 대리점 신규가입 금지”,네이버뉴스,https://n.news.naver.com/mnews/article/018/0006006067?sid=105,
중앙일보,"SKT 오늘부터 신규가입 중단 ""유심교체 한달 반 걸릴 듯"" [팩플]",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003438792?sid=105,
중앙일보,"해외 출국 전, SKT유심교체하려면",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003438792?sid=105,
IT동아,"SKT 가입자 4%유심교체… ""이달 말까지유심500만개 확보""",,,
머니S,"SKT, 오늘부터 '신규가입·번호이동' 중단… ""유심교체 집중""",네이버뉴스,https://n.news.naver.com/mnews/article/417/0001075002?sid=105,
머니S,SKT “유심교체 95만명 완료”…오늘부터 신규가입 중단,네이버뉴스,https://n.news.naver.com/mnews/article/417/0001074978?sid=105,
경향신문,SKT “유심교체 100만명”···위약금 면제는 “검토 중”,네이버뉴스,https://n.news.naver.com/mnews/article/032/0003367533?sid=101,
경향신문,SKT유심보호 2000만 육박… 위약금 면제·정보 암호화는 숙제,네이버뉴스,https://n.news.naver.com/mnews/article/032/0003367533?sid=101,
서울신문,해킹 사고로 번호이동 ‘위약금 면제’ 법적 가능하다는데…SKT “검토...,네이버뉴스,https://n.news.naver.com/mnews/article/081/0003538802?sid=101,
아시아경제,"""유심교체 770만건, 6월 중순 완료…전화만으로 100% 보상? 안돼""(종합)",네이버뉴스,https://n.news.naver.com/mnews/article/277/0005587887?sid=105,
아시아경제,"SKT ""오늘부터 대리점 신규가입 금지…현재까지유심교체 100만명""",네이버뉴스,https://n.news.naver.com/mnews/article/277/0005587887?sid=105,
경기신문,"SKT,유심교체 100만명 돌파…신규 가입 중단,해킹대응 총력",,,
매일일보,"SKT,유심 해킹사태 대응 위해 신규 가입 중단",,,
스트레이트뉴스,"'해킹사고' SKT, 5일부터 신규가입 금지…유심교체 100만명 이상",,,
KBS,오늘부터 SKT 신규가입 중단…“T월드는 ‘유심교체’ 집중”,네이버뉴스,https://n.news.naver.com/mnews/article/056/0011944936?sid=105,
KBS,"""유심교체 100만 명"" SKT, 신규 가입 모집 전면중단",네이버뉴스,https://n.news.naver.com/mnews/article/056/0011944936?sid=105,
노컷뉴스,오늘부터 SKT 신규 가입 중단…“유심교체 집중”,네이버뉴스,https://n.news.naver.com/mnews/article/079/0004020668?sid=105,
프라임경제,"SKT ""유심교체 100만명…오늘부터 대리점 신규가입 금지""",,,
프라임경제,"[속보] SKT ""유심교체 100만명…오늘부터 대리점 신규가입 금지""",,,
아주경제,"""알뜰폰도 되는 택배 왜 안돼""…SKT유심교체 지연 계속",,,
보안뉴스,[배종찬의 보안 빅데이터] ‘유심 해킹’ SKT가 놓친 치명적 3가지,,,
