press,title,naver_news_text,naver_news_url,body
경남도민일보,[단디 100세] 치매를 대비한 은퇴자산관리법,,,
글로벌이코노믹,[현장 탐방] 증시 살아나도안전자산'금' 거래 활발,,,
동아일보,"트럼프, 러트닉, 윗코프…코인에 뛰어든 美 정치 금수저 [트럼피디아]〈...",네이버뉴스,https://n.news.naver.com/mnews/article/020/0003638610?sid=104,
중앙일보,"2030은 지갑 못 열고, 6070은 안 연다…""모든 세대 소비성향 하락""",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003445056?sid=101,
KBS,텔레그램방 ‘교수’에 혹했다가는…가짜 코인 사기 주의보,네이버뉴스,https://n.news.naver.com/mnews/article/056/0011962889?sid=101,
연합뉴스,토큰증권 법제화 '카운트다운'…금융사 '실전 준비' 분주,네이버뉴스,https://n.news.naver.com/mnews/article/001/0015424240?sid=101,
매일경제,"“‘미장’ 잠시 떠납니다”...주식 파는 서학개미들, 다음 목적지는 ‘...",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005502154?sid=101,
bnt뉴스,금시세(금값) 1일  0.23%↓,,,
시사저널,"미국 신용등급의 운명, 국채 구조에 답이 있다 [김상철의 경제 톺아보기...",네이버뉴스,https://n.news.naver.com/mnews/article/586/0000104522?sid=101,
서울경제,"""몽땅 옮기자""…요즘 돈 많은 사람들 '이것' 싸 들고 싱가포르로 간다는...",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004492208?sid=104,
