press,title,naver_news_text,naver_news_url,body
SBS Biz,[머니줌인] 트럼프에 울고 웃는 '안전자산'…금 vs. 美 국채 투자?,네이버뉴스,https://n.news.naver.com/mnews/article/374/0000438213?sid=104,
시사오늘,"삼성자산운용, KODEX 테슬라커버드콜채권혼합액티브 순자산3000억 돌파...",,,
시사오늘,신한운용 ‘SOL 초단기채권 액티브 단기채권’ 3%대 YTM 유지,,,
이투데이,"SOL 초단기채권 액티브, 단기채권 파킹형 ETF 중 성과 우수",,,
아시아경제,신한운용 'SOL 초단기채권 액티브 단기채권' 3%대 YTM 유지,네이버뉴스,https://n.news.naver.com/mnews/article/277/0005586055?sid=101,
뉴스핌,"신한자산운용, 'SOL 초단기채권 액티브' 3%대 YTM 유지",,,
M이코노미뉴스,"외환보유 상위국,안전자산'금 모으기' 열중...한국, 독일에 밀릴판",,,
위키트리,오늘 금시세(금값)...안전자산선호 심리 약화에 국제 금가격 하락,,,
뉴스핌,[금/유가] 수요 우려로 유가 2주래 최저...안전자산인기 후퇴에 금도 하...,,,
코인리더스,"비트코인, 진정한안전자산으로 거듭나나…지금이 매수 기회?",,,
토큰포스트,"SK텔레콤 ""유심 복제돼도 비트코인 등 암호화폐자산안전""",,,
뉴시스,"이창용 ""잠재성장률 위험…양적완화 바람직한지 고민할 시점""",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013215860?sid=101,
파이낸셜뉴스,KODEX 테슬라커버드콜 순자산3028억,네이버뉴스,https://n.news.naver.com/mnews/article/014/0005343966?sid=101,
파이낸셜뉴스,"삼성자산운용, ‘테슬라커버드콜채권혼합액티브’ 순자산3000억 돌파",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005343966?sid=101,
매일경제,"`KODEX 테슬라커버드콜채권혼합액티브`, 순자산3000억원 돌파",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005485103?sid=101,
디지털타임스,삼성운용 'KODEX 테슬라커버드콜채권혼합액티브' 순자산3000억 돌파,네이버뉴스,https://n.news.naver.com/mnews/article/029/0002951668?sid=101,
파이낸셜뉴스,삼성자산‘KODEX 테슬라커버드콜채권혼합액티브’ 순자산3000억 돌파,네이버뉴스,https://n.news.naver.com/mnews/article/014/0005343377?sid=101,
한국경제,"""세계 질서 대격변의 시대…韓 정부·기업의 무기는 유연성""",네이버뉴스,https://n.news.naver.com/mnews/article/015/0005126258?sid=101,
