press,title,naver_news_text,naver_news_url,body
파이낸셜뉴스,SVB파산후 미국 대출 급감...연준 경기동향 보고서 베이지북 공개,네이버뉴스,https://n.news.naver.com/mnews/article/014/0004999748?sid=101,
파이낸셜뉴스,연준 베이지북 “SVB파산후 대출 감소”,네이버뉴스,https://n.news.naver.com/mnews/article/014/0004999748?sid=101,
이투데이,"""은행권 안정에도 가계·기업 대출 더 어려워질 수 있어""",,,
비즈니스플러스,"美연준의 경고 ""대출 급속위축·고용 둔화""",,,
매일경제,"Fed 베이지북 ""SVB사태 후 금융여건 악화, 대출 감소""",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005119611?sid=104,
매일노동뉴스,"""SVB파산시중은행악영향 미미, 취약 금융기관 부실 우려""",,,
매일노동뉴스,"""국내은행위기 가능성 없지만…이외 금융사는 잠재적 부실 우려""",,,
이코노믹리뷰,"세계은행위기인데… '윤석열虎' 한국 금융, 안전한가",,,
글로벌이코노믹,"모건스탠리 고먼 ""월가 1분기 순이익 감소…투자은행부문 내년까지 침...",,,
포춘코리아,"SVB發은행위기, 글로벌 금융위기와 다른 4가지",,,
한국경제TV,"美 가치투자 거물 ""은행주 가운데 찰스슈왑이 최선호주인 이유는""",네이버뉴스,https://n.news.naver.com/mnews/article/215/0001096659?sid=101,
조선비즈,"이창용 “기대 과하다” 경고에도…단기 금리, 기준금리보다 낮은 이유...",네이버뉴스,https://n.news.naver.com/mnews/article/366/0000895129?sid=101,
현대경제신문,"'상생금융 노력 통했나' 5대 시중은행, 예대금리차 축소",,,
현대경제신문,"확대일로이던 4대 시중은행예대금리차, 넉달 만에 감소",,,
경향신문,얼어붙은 벤처투자에 ‘10.5조원’ 추가 지원 나선다,네이버뉴스,https://n.news.naver.com/mnews/article/032/0003218640?sid=101,
주간조선,애플 4.14% 저축계좌 출시...한국 도입 가능성에은행들 긴장,네이버뉴스,https://n.news.naver.com/mnews/article/053/0000035786?sid=101,
연합뉴스,"미국 3월 주택 가격, 10년來 전년 대비 최대폭 하락",네이버뉴스,https://n.news.naver.com/mnews/article/001/0013892141?sid=101,
연합뉴스,美 주택가격 10년 만에 최대 폭 하락… 샌프란시스코 인근 하락 두드러...,네이버뉴스,https://n.news.naver.com/mnews/article/001/0013892141?sid=101,
