press,title,naver_news_text,naver_news_url,body
경향신문,"트럼프, 해외제작 영화에 100%관세···“미국서 만든 영화 원해”",네이버뉴스,https://n.news.naver.com/mnews/article/032/0003367529?sid=104,
경향신문,트럼프 “미국밖에서 제작한 영화 100%관세 부과”,네이버뉴스,https://n.news.naver.com/mnews/article/032/0003367529?sid=104,
부산일보,"트럼프, 해외제작 영화에 100%관세…""할리우드 다시 위대하게""(종합)",네이버뉴스,https://n.news.naver.com/mnews/article/082/0001324306?sid=101,
연합뉴스,이번엔 영화로 몽니…트럼프 “관세100%”,네이버뉴스,https://n.news.naver.com/mnews/article/001/0015369799?sid=104,
경향신문,"""할리우드서 찍어라""…해외 영화 100%관세",네이버뉴스,https://n.news.naver.com/mnews/article/032/0003367588?sid=104,
연합뉴스,"트럼프 ""외국영화에 '100%관세' 절차 시작 승인…안보 위협""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015369484?sid=104,
연합뉴스,트럼프 “외국 영화에도 100%관세 부과지시”,네이버뉴스,https://n.news.naver.com/mnews/article/001/0015369484?sid=104,
이코노미스트,“한국한테 도대체 왜 이래”...영화에도관세매기겠다는 트럼프,네이버뉴스,https://n.news.naver.com/mnews/article/243/0000077442?sid=101,
매일경제,"트럼프 ""외국 영화에 100%관세 부과추진...안보 위협""",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005487436?sid=104,
JTBC,트럼프 “외국 영화에 100%관세즉시 시작…국가안보 위협”,네이버뉴스,https://n.news.naver.com/mnews/article/437/0000439617?sid=104,
동아일보,트럼프 “외국 영화에 100%관세 부과”,네이버뉴스,https://n.news.naver.com/mnews/article/020/0003632919?sid=104,
동아일보,"트럼프, 제조업 넘어 영화에도 100%관세 부과지시",네이버뉴스,https://n.news.naver.com/mnews/article/020/0003632919?sid=104,
이데일리,"트럼프 ""모든 외국 영화에 100%관세…美 관련 산업 빠르게 쇠퇴""",네이버뉴스,https://n.news.naver.com/mnews/article/018/0006005868?sid=101,
뉴스1,[속보] 트럼프 “수입 영화에 100%관세부과”,네이버뉴스,https://n.news.naver.com/mnews/article/421/0008231335?sid=104,
부산일보,"트럼프 ""외국영화에 '100%관세' 절차 시작 승인‥안보 위협""",네이버뉴스,https://n.news.naver.com/mnews/article/082/0001324232?sid=101,
조선일보,"트럼프, 대중관세에 “어느 시점에는 낮출 것”",네이버뉴스,https://n.news.naver.com/mnews/article/023/0003903318?sid=104,
조선일보,"中 ""미국먼저관세낮춰야""...트럼프 ""내가 왜?""",네이버뉴스,https://n.news.naver.com/mnews/article/023/0003903318?sid=104,
한국경제TV,"트럼프 ""어느 시점엔관세낮출 것""…역성장에도 ""모든게 괜찮다""",네이버뉴스,https://n.news.naver.com/mnews/article/215/0001208165?sid=104,
노컷뉴스,"트럼프, 對中관세선제인하 일축하면서도 ""어느 시점엔 낮출 것""(종합)",네이버뉴스,https://n.news.naver.com/mnews/article/079/0004020639?sid=104,
연합뉴스,“중국에 먼저 성의 보이라구”... 트럼프관세협상 中 요구에 “내가 ...,네이버뉴스,https://n.news.naver.com/mnews/article/001/0015369371?sid=104,
한겨레,미국 관세피하려…중국 SNS서 “원산지 세탁” 광고 확산,네이버뉴스,https://n.news.naver.com/mnews/article/028/0002744287?sid=104,
한겨레,중국산 ‘원산지 세탁’ 급증 이유는… “트럼프관세피하려 우회 수출...,네이버뉴스,https://n.news.naver.com/mnews/article/028/0002744287?sid=104,
조선비즈,"""中, '원산지 세탁'으로 美관세우회…말레이·베트남 경유 급증""",네이버뉴스,https://n.news.naver.com/mnews/article/366/0001074734?sid=104,
뉴시스,"""中기업, 우회수출로 美관세회피…'원산지세탁' SNS광고 봇물""",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013223796?sid=104,
KBS,트럼프 “영화에관세100%…헌법 준수? 모르겠다”,네이버뉴스,https://n.news.naver.com/mnews/article/056/0011945241?sid=104,
이데일리,"트럼프, 해외제작 영화 100%관세… 한국 영화계 영향은?",네이버뉴스,https://n.news.naver.com/mnews/article/018/0006006035?sid=104,
MBC,"트럼프 돌연 ""영화에 100%관세""‥한국 영화·드라마 문제 없나",네이버뉴스,https://n.news.naver.com/mnews/article/214/0001422359?sid=104,
MBC,"트럼프 ""해외 제작 영화 100%관세""...""파괴적 조치"" 반발도",네이버뉴스,https://n.news.naver.com/mnews/article/214/0001422359?sid=104,
YTN,"트럼프 ""해외 제작 영화 100%관세""...""파괴적 조치"" 반발도",네이버뉴스,https://n.news.naver.com/mnews/article/052/0002189295?sid=104,
헤럴드경제,美관세폭탄에 정리해고 바람 부는 中 일자리 시장,네이버뉴스,https://n.news.naver.com/mnews/article/016/0002466966?sid=104,
헤럴드경제,美관세폭탄 결국 일냈다 …'정리해고' 본격 구조조정,네이버뉴스,https://n.news.naver.com/mnews/article/016/0002466966?sid=104,
YTN,"트럼프 ""외국산 영화에도 100%관세...알카트라즈 재개소""",네이버뉴스,https://n.news.naver.com/mnews/article/052/0002189176?sid=104,
YTN,"트럼프 ""외국산 영화에도 100%관세...알카트라즈 재개소""",네이버뉴스,https://n.news.naver.com/mnews/article/052/0002189176?sid=104,
