press,title,naver_news_text,naver_news_url,body
뉴데일리,민간아파트분양가 고공행진에 '뉴:홈' 흥행 랠리,,,
세계일보,자금난·부실시공 논란에 중동사태까지 ‘삼중고’,네이버뉴스,https://n.news.naver.com/mnews/article/022/0003866504?sid=101,
머니S,"""부실시공 근본 해결해야"" 철근콘크리트 대안 모듈러 공법 부상",네이버뉴스,https://n.news.naver.com/mnews/article/417/0000956224?sid=101,
조선일보,[朝鮮칼럼] 싸고 질 좋은?… ‘미션 임파서블’이부실공사원인이다,네이버뉴스,https://n.news.naver.com/mnews/article/023/0003794403?sid=110,
EBN,"순환골재, 왜아파트 부실시공 주범으로 몰리나",,,
EBN,“자원 선순환” vs “부실시공 원인”…순환골재 보는 엇갈린 시선,,,
브릿지경제,"인천서구, 건축공사장 안전사고 특별 점검",,,
브릿지경제,"서구, 건축공사장 안전 사고 예방 위한 특별안전점검 실시",,,
국민일보,[단독] 부동산 PF 유동성 위기에…부실위험 사업장 7개월 만에 45% 증가,네이버뉴스,https://n.news.naver.com/mnews/article/005/0001645813?sid=101,
헬로티,과천주공 4단지 재건축공사비 폭등에 조합원 반발,,,
폴리뉴스,[폴리경제이슈] 건설업계 연이은 악재로 '몸살'...자금난·부실시공 논란...,,,
한국NGO신문,"""국민연금, GS건설과 현대산업개발부실공사로 2천억대 피해 발생""",,,
