press,title,naver_news_text,naver_news_url,body
세계일보,경제8단체 “추가상법개정 깊은 우려”… 대국민 호소문,네이버뉴스,https://n.news.naver.com/mnews/article/022/0004054622?sid=101,
동아일보,더 세진상법추진에… 경제8단체 “경영혼란”,네이버뉴스,https://n.news.naver.com/mnews/article/020/0003650305?sid=101,
조선일보,경제 8단체 “경영권 위협하는상법추가 개정 멈춰달라”,네이버뉴스,https://n.news.naver.com/mnews/article/023/0003919224?sid=101,
조선일보,"상장사 77% “상법2차 개정, 성장 악영향”… 집중투표제 의무화 등 경...",네이버뉴스,https://n.news.naver.com/mnews/article/023/0003919224?sid=101,
동아일보,경제 8단체 “추가상법개정 멈춰야”,네이버뉴스,https://n.news.naver.com/mnews/article/020/0003650339?sid=101,
중앙일보,"""더 센상법개정땐 경영권 위협…기업자산 일부러 줄일수도""",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003457559?sid=101,
SBS Biz,"2차상법개정 그대로 간다…與 ""재계, 근거 없는 주장"" 일축",네이버뉴스,https://n.news.naver.com/mnews/article/374/0000453852?sid=101,
매일경제,개정상법은 금지하는데 … 투자 등 떠밀린 기업들,네이버뉴스,https://n.news.naver.com/mnews/article/009/0005531349?sid=101,
동아일보,[사설]‘관세 폭탄’에다 ‘더 센상법’… 안팎 이중고에 시달리는 韓...,네이버뉴스,https://n.news.naver.com/mnews/article/020/0003650491?sid=110,
조선비즈,‘더 센상법’ 당정 속도차… 집중투표제 7월국회 넘길 듯,네이버뉴스,https://n.news.naver.com/mnews/article/366/0001095562?sid=100,
한스경제,"점점 더 세지는상법, 자사주 장기보유 틀어막는다",,,
한스경제,"이강일, '자사주 소각 의무화'상법ㆍ자본시장법개정안발의",,,
로리더,"""기업의 자사주 악용을 막고 자본시장 투자자 신뢰 회복 필요""",,,
주간한국,[정인호 객원기자 칼럼] '비정상의 정상화' 확실한상법개정 필요,,,
브레이크뉴스,"국내 상장사 77%, 2차상법개정 기업 성장 생태계 왜곡",,,
