press,title,naver_news_text,naver_news_url,body
한국경제,전세사기피해자 위해 '든든전세' 만들었는데…'깔세'에 시름,네이버뉴스,https://n.news.naver.com/mnews/article/015/0005182743?sid=101,
한국경제,든든전세주택 '깔세' 무단점유자 퇴거비용 회수율 1.1% 불과,네이버뉴스,https://n.news.naver.com/mnews/article/015/0005182743?sid=101,
연합뉴스,전세사기범들 ‘깔세’ 놓고 마지막까지 이익 챙기며 ‘든든전세’ 사...,네이버뉴스,https://n.news.naver.com/mnews/article/001/0015615915?sid=101,
세계일보,"전세사기피해자 위해 만든 ‘든든전세’, ‘깔세’에 헛돈 나간다",네이버뉴스,https://n.news.naver.com/mnews/article/022/0004067095?sid=101,
서울신문,든든전세주택 깔세 '무단점유자' 퇴거비 회수율 1%에 불과,네이버뉴스,https://n.news.naver.com/mnews/article/081/0003573302?sid=101,
프레시안,"""전세사기피해 예방""...창원시 '강조'",네이버뉴스,https://n.news.naver.com/mnews/article/002/0002405369?sid=102,
프레시안,"""전세사기당하지 마세요"" … 창원특례시, 피해 예방 적극적 나서",네이버뉴스,https://n.news.naver.com/mnews/article/002/0002405369?sid=102,
아시아경제,전세사기피해 의심된다면 형사전문가와 즉시 대처나서야,네이버뉴스,https://n.news.naver.com/mnews/article/277/0005649716?sid=102,
경상일보,"창원특례시,전세사기예방 위해 '체크리스트' 배포",,,
아주경제,"전세사기피해 예방, 창원시가 함께합니다",,,
노컷뉴스,"'193억전세사기' 40대, 2심도 '법정 최고형' 징역 15년",네이버뉴스,https://n.news.naver.com/mnews/article/079/0004064491?sid=102,
국민일보,"[단독]‘전세사기사각지대’ 공공민간임대, 보증금 반환보증 급감",네이버뉴스,https://n.news.naver.com/mnews/article/005/0001801292?sid=101,
뉴스1,청년연구원 울린 150억대전세사기임대업자 항소심서 징역 13년,네이버뉴스,https://n.news.naver.com/mnews/article/421/0008478347?sid=102,
세계일보,“집값 4억인데전세안된다고요?”…규제에 세입자 ‘멘붕’,네이버뉴스,https://n.news.naver.com/mnews/article/022/0004066976?sid=101,
KBS,193억 원대전세사기40대 항소심도 ‘징역 15년’,네이버뉴스,https://n.news.naver.com/mnews/article/056/0012026162?sid=102,
비즈한국,[단독] 서울시 사회주택에 첫 '전세사기피해' 인정…서울시 알고도 모...,,,
부산MBC,부산 유명 사업가 ′대규모전세 사기?′,,,
메트로신문,"[단독] '카뱅'전세사기잔여 대출금 지원 프로그램, 금리 지원은 기대...",,,
