press,title,naver_news_text,naver_news_url,body
머니S,트럼프 입 열자 '금값' 올랐다… 4일 만에 '안전자산' 위상 회복,네이버뉴스,https://n.news.naver.com/mnews/article/417/0001069899?sid=101,
머니S,'트럼프 관세 유예' 금값도 반등...안전자산선호 높아지나,네이버뉴스,https://n.news.naver.com/mnews/article/417/0001069899?sid=101,
한국경제,금리 폭등에 '안전자산' 미국채 휘청…불안 키운 세 가지 변수 [김인엽...,네이버뉴스,https://n.news.naver.com/mnews/article/015/0005117368?sid=104,
매경이코노미,관세유예 원인은 채권?...“美자산매도에 트럼프 놀랐을수도”,네이버뉴스,https://n.news.naver.com/mnews/article/024/0000096267?sid=101,
매경이코노미,"트럼프 ""사람들이 불안해하던데""…관세 유예에 美국채도 투매 진정",네이버뉴스,https://n.news.naver.com/mnews/article/024/0000096267?sid=101,
머니투데이,"관세 유예 왜?…국채시장 요동, 트럼프 “사람들 겁먹었다”",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005178458?sid=101,
부산일보,트럼프 상호관세 유예에 美 국채시장도 '안도감'…투매 진정,네이버뉴스,https://n.news.naver.com/mnews/article/082/0001320554?sid=101,
연합뉴스,트럼프 상호관세 유예에 미국 국채시장 투매 진정,네이버뉴스,https://n.news.naver.com/mnews/article/001/0015321275?sid=101,
한국경제TV,"트럼프 관세 '뒤집기'에…""최우선안전자산'달러' 무너진다""",네이버뉴스,https://n.news.naver.com/mnews/article/215/0001205349?sid=104,
한국경제TV,"ECB 인사, 트럼프 관세 뒤집기에 ""달러 신뢰 무너져""",네이버뉴스,https://n.news.naver.com/mnews/article/215/0001205349?sid=104,
매일경제,퇴직연금 계좌로 엔화 투자... “관세 국면에서안전자산배분”,네이버뉴스,https://n.news.naver.com/mnews/article/009/0005474118?sid=101,
조세일보,"""미국 브랜드에 금 갔다""…관세 유예에도 국채시장 요동, '안전자산' 의...",네이버뉴스,https://n.news.naver.com/mnews/article/123/0002356715?sid=104,
조세일보,[초점]안전자산은 ‘옛말’...美 국채 금리 급등에 트럼프도 '긴장',네이버뉴스,https://n.news.naver.com/mnews/article/123/0002356715?sid=104,
글로벌이코노믹,트럼프 관세전쟁에 투자자들은 미 국채 판다…수익률 급등,,,
파이낸셜뉴스,증시 약세 속 美 국채금리 ‘이상 급등’,네이버뉴스,https://n.news.naver.com/mnews/article/014/0005333807?sid=101,
EBN,"한화자산운용, '엔화' 투자엔 'PLUS일본엔화초단기국채' ETF",,,
EBN,"한화자산운용, PLUS일본엔화초단기국채 변동성 장세서 뛰어난 성과 부각",,,
서울와이어,"한화자산운용, ""관세 피난처로 PLUS일본엔화초단기국채 ETF 추천""",,,
이지경제,'관세 피난처'로 떠오른안전자산엔화...일본 국채 투자 인기,,,
스마트투데이,"한화자산운용, '엔화' 투자 'PLUS일본엔화초단기국채' ETF 추천",,,
비즈니스포스트,"비트코인 시세에 '안전자산가치' 반영 가능성, ""트럼프발 관세 전쟁에...",,,
조선비즈,[Why] 트럼프 관세 유예 배경은 채권?... 수익률 급등에 흔들린 ‘안전자...,네이버뉴스,https://n.news.naver.com/mnews/article/366/0001068167?sid=104,
핀포인트뉴스,"국제 금값, 트럼프발 관세 유예에 3% 폭등...안전자산선호 심리 '활활...",,,
핀포인트뉴스,“중국 제외” 트럼프 90일 유예에 금값 반등,,,
한경비즈니스,차익실현에 마진콜까지 팔았다가 다시 매수…'반등',네이버뉴스,https://n.news.naver.com/mnews/article/050/0000089080?sid=101,
한국경제TV,"국제금값, 美 상호관세 90일 유예에 반등…2%대 상승",네이버뉴스,https://n.news.naver.com/mnews/article/215/0001205220?sid=004,
SBS Biz,"국제금값, 美 상호관세 90일 유예에 반등…2%대 상승",네이버뉴스,https://n.news.naver.com/mnews/article/374/0000434305?sid=101,
