press,title,naver_news_text,naver_news_url,body
뉴스1,"""전 세계스테이블코인70%가 테라?""…코인 용어조차 헷갈린 국감 현장",네이버뉴스,https://n.news.naver.com/mnews/article/421/0008561768?sid=101,
노컷뉴스,"""코인, 빚내서 진입할 시즌 아니다"" 레버리지는 절대 금물![경제적본능...",네이버뉴스,https://n.news.naver.com/mnews/article/079/0004078892?sid=101,
디지털투데이,"스테이블코인의 힘....테더, 올해 순이익 150억달러 전망",,,
디지털투데이,"테더, 2025년 순이익 목표 20조 돌파…스테이블코인새 역사 쓰나",,,
토큰포스트,"테더, 2025년 150억 달러 수익 전망…스테이블코인시장 압도적 우위 유...",,,
토큰포스트,"테더, 올해 순이익 150억 달러 전망…수익률 99%",,,
토큰포스트,"미국 간편결제 플랫폼 젤,스테이블코인도입…국경 간 송금 속도↑",,,
토큰포스트,"미국 결제 플랫폼 젤, 크로스보더 송금에스테이블코인도입",,,
디지털투데이,"美 결제 플랫폼 젤,스테이블코인도입…연 1,390조 원 결제망에 블록체...",,,
토큰포스트,"Zelle,스테이블코인도입 공식화…美 은행 간 송금 플랫폼의 글로벌 확...",,,
국제뉴스,"""리플(XRP)코인제대로 '폭등' 기반 마련하나""",,,
국제뉴스,"리플, 히든로드 인수 완료…XRP·스테이블코인RLUSD 앞세워 '리플 프라...",,,
토큰포스트,"12억 5,000만 달러 초대형 인수...리플, 블록체인 금융의 새 시대 연다",,,
코인리더스,"리플, 히든 로드 인수 완료…리플 프라임으로 기관 금융 시장 진출 가속...",,,
글로벌이코노믹,리플 프라임 출범...디지털 자산·외환·파생상품 원스톱 서비스,,,
매경이코노미,단순 송금·결제 → ‘스스로 돈 버는 달러’ [홍익희의 비트코인이야...,네이버뉴스,https://n.news.naver.com/mnews/article/024/0000100817?sid=110,
게임샷,"넥써쓰,스테이블코인결제·크리에이터 커뮤니티로 '크로쓰' 플랫폼 확...",,,
게임샷,"넥써쓰, ‘로한2 글로벌’ 통해 크로쓰 플랫폼 본격 가동… 게임·토큰...",,,
엑스포츠뉴스,"넥써쓰, 게임·결제·크리에이터 생태계 구축 속도 박차",네이버뉴스,https://m.sports.naver.com/esports/article/311/0001933356,
조선비즈,[주간코인시황] 美中 정상회담 확정과 금리 인하 기대 속 가상자산 제한...,네이버뉴스,https://n.news.naver.com/mnews/article/366/0001117339?sid=101,
코인리더스,"유튜브 라이벌 럼블, 테더와 협력....비트코인팁 기능 도입",,,
ifspost,예금토큰 vs스테이블코인,,,
