press,title,naver_news_text,naver_news_url,body
부산일보,기준금리 올랐는데… ‘관치 금융’에 은행예금금리는 인하,네이버뉴스,https://n.news.naver.com/mnews/article/082/0001196543?sid=101,
부산일보,과거 기준금리 인상 때보다예금금리1%p 이상 더 올랐다,네이버뉴스,https://n.news.naver.com/mnews/article/082/0001196543?sid=101,
머니투데이,"금융硏 ""예금금리, 대출금리보다 높은 상승…규제·수신 경쟁 영향""",네이버뉴스,https://n.news.naver.com/mnews/article/008/0004847405?sid=101,
헤럴드경제,"이자 깎던 은행,예금대신 적금금리만 올리는 속내는?[머니뭐니]",네이버뉴스,https://n.news.naver.com/mnews/article/016/0002099257?sid=101,
아주경제,"[베이비스텝, 머니무브 신호탄] 힘빠진 '시중자금 블랙홀' 정기예금··...",,,
한국경제,"MMF 잔액, 사상 첫 200조 돌파",네이버뉴스,https://n.news.naver.com/mnews/article/015/0004806985?sid=101,
중앙일보,금융당국 관치냐 견제냐…인사부터금리까지 개입해 논란,네이버뉴스,https://n.news.naver.com/mnews/article/025/0003257688?sid=101,
헤럴드경제,“잠자던 돈 깨어나나”…은행 ‘핵심예금’ 줄고 회전율 반등[머니뭐니...,네이버뉴스,https://n.news.naver.com/mnews/article/016/0002099385?sid=101,
FETV,"신한은행 ""외화예금가입하고 우대금리받으세요""",,,
FETV,"신한은행, 달러예금가입 고객 대상...금리·환율 우대 이벤트 시행",,,
SR타임스,[SR주간브리핑] 정기예금 금리3%대 '뚝'…삼성전자 기술혁신으로 위기...,,,
뉴스투데이,예금금리인상 한 달 만에 다시 낮춘 저축은행…파킹통장 금리 잇따라 ...,,,
한국금융신문,[2월 1주] 저축은행 정기예금(12개월) 최고 연 5.1%…NH저축은행 '비대면...,,,
한국금융신문,[2월 1주] 저축은행 정기예금(24개월) 최고 연 4.7%…상상인플러스·아산...,,,
