press,title,naver_news_text,naver_news_url,body
동아일보,국회의장상법 개정안상정 보류에도… 이재명 “3월 임시국회서 추진”,네이버뉴스,https://n.news.naver.com/mnews/article/020/0003618420?sid=100,
동아일보,[정치 콜!] 국회의장상법 개정안상정 보류에… 이재명 “3월 임시국회...,네이버뉴스,https://n.news.naver.com/mnews/article/020/0003618420?sid=100,
서울신문,"이재명 결심 공판 출석, 여야 법안 다툼 지속...삭제된 민생 [위클리 국...",네이버뉴스,https://n.news.naver.com/mnews/article/081/0003521845?sid=100,
조선일보,[사설] ‘코리아 디스카운트’ 만든 게 누군가,네이버뉴스,https://n.news.naver.com/mnews/article/023/0003890922?sid=110,
미디어펜,"항소심 선고 앞 분주한 李, 우클릭하랴...비명계·노동계 달래랴",,,
서울경제,'마은혁' 헌재 결정에도 여야 '난타전'…과열되는 與野 대립,네이버뉴스,https://n.news.naver.com/mnews/article/011/0004456247?sid=100,
시사저널,'비핵화' 금기 깬 '우클릭' 민주당…이재명 '중도보수론' 파격인가 논란...,네이버뉴스,https://n.news.naver.com/mnews/article/586/0000098341?sid=100,
더팩트,[주간政談<상>] 개가 무슨 잘못일까…이재명·한동훈 '개' 설전,네이버뉴스,https://n.news.naver.com/mnews/article/629/0000369178?sid=100,
이코노미스트,기업 하기 힘든 나라는 안됩니다 [EDITOR’S LETTER],네이버뉴스,https://n.news.naver.com/mnews/article/243/0000073579?sid=110,
중앙일보,"""양치기 소년도 기절"" 이재명 혐오 키우는게 與 대선전략?",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003423989?sid=100,
이투데이,"[주간증시전망] 저점 통과하며 반등 시도…""반도체주에 다시 주목""",,,
