press,title,naver_news_text,naver_news_url,body
매일경제,또 다시 잠 못드는 밤…‘오일쇼크’ 재현 공포에 떠는자산시장,네이버뉴스,https://n.news.naver.com/mnews/article/009/0005509099?sid=101,
매일경제,"""호르무즈 봉쇄땐 최악의 유가 급등""… 금값, 사상최고치 근접",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005509099?sid=101,
한국경제,안전자산선호에 금값된 은값…통장·ETF도 '실버 러시',네이버뉴스,https://n.news.naver.com/mnews/article/015/0005144762?sid=101,
연합인포맥스,[중동 위기 고조] 달러 '안전자산' 확인…美 채권 가격은 하락,,,
아시아투데이,"이스라엘-이란 충돌,안전자산선호 확산 전망…환율↑·주식시장↓",,,
헤럴드경제,“전면전땐 3차 대전?” 이스라엘-이란 충돌이 특히 위험한 이유[디브리...,네이버뉴스,https://n.news.naver.com/mnews/article/016/0002484887?sid=104,
헤럴드경제,"이스라엘·이란 사흘째 공격, 예정됐던 美·이란 협상 취소",네이버뉴스,https://n.news.naver.com/mnews/article/016/0002484887?sid=104,
파이낸셜뉴스,"전면전 치닫는 중동… 이란 ""이스라엘 먼저 멈추면 보복 없다""[중동전 격...",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005363293?sid=104,
bnt뉴스,금시세(금값) 15일 0.26%↑,,,
메트로신문,[보험브리핑]현대해상·교보생명·한화생명,,,
머니투데이,"숨가쁘게 달린 코스피, 단기 조정 올까…연준 회의 주목",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005207626?sid=101,
이데일리,이스라엘·이란 전면전 위기 고조…S공포 전세계 덮친다,네이버뉴스,https://n.news.naver.com/mnews/article/018/0006040551?sid=104,
경향신문,이스라엘·이란 전쟁에 ‘금’값 최고치 [현장 화보],네이버뉴스,https://n.news.naver.com/mnews/article/032/0003376213?sid=101,
