press,title,naver_news_text,naver_news_url,body
노컷뉴스,스테이블코인이 '머니리셋'을 만드는 이유…한국은 침투하기 편한 나라...,네이버뉴스,https://n.news.naver.com/mnews/article/079/0004086211?sid=101,
헤럴드경제,코인시장 얼어붙자…더 떨어지는코인株 [투자360],네이버뉴스,https://n.news.naver.com/mnews/article/016/0002558099?sid=101,
코인리더스,"영국,스테이블코인보유량 규제 추진...왜?",,,
코인리더스,"영국 중앙은행,스테이블코인규제안 발표…업계 반응은 여전히 '글쎄'",,,
지디넷코리아,"쿠콘, 솔라나 재단과스테이블코인기반 글로벌 결제 인프라 구축 '맞손...",네이버뉴스,https://n.news.naver.com/mnews/article/092/0002398556?sid=105,
디지털투데이,"알리바바, 중국스테이블코인규제 속 대안으로 토큰화 예금 검토",,,
디지털투데이,"美 연방예금보험공사, 토큰화 예금 보험·스테이블코인가이드라인 검토",,,
토큰포스트,"테더, 무역 금융 시장 '15억 달러' 확대…스테이블코인실물 사용 본격...",,,
토큰포스트,"테더, 상품 대출 확장…현금 및 USDT스테이블코인으로 신용 제공",,,
디지털투데이,"테더, 2조 원 투입해 원자재 대출 본격 확장…금 기반 토큰까지 사업 다...",,,
핀포인트뉴스,"솔라나,스테이블코인허브 급부상... USDC 발행액 72.5억 달러 폭등",,,
핀포인트뉴스,솔라나로 몰리는 유동성… 대규모 USDC 발행이 시장 흔든다,,,
초이스경제,美 금리인하 기대 후퇴...비트코인· 알트코인'장중 뚝',,,
서울파이낸스,"[이슈] 당국, 원화스테이블코인입법 속도···비은행도 허용 가닥",,,
디지털투데이,"아베, MiCA 승인 확보...유럽서 제로 수수료스테이블코인환전 서비스",,,
