press,title,naver_news_text,naver_news_url,body
뉴시스,"5대 은행, 올해에도 대출 감소세…정기예금6조↓",네이버뉴스,https://n.news.naver.com/mnews/article/003/0011670311?sid=101,
뉴시스,"5대 은행, 지난달 가계대출·정기예금모두 감소",네이버뉴스,https://n.news.naver.com/mnews/article/003/0011670311?sid=101,
조선비즈,"5대은행, 새해 첫 달예금·대출 모두 감소세 이어가",네이버뉴스,https://n.news.naver.com/mnews/article/366/0000874063?sid=101,
한겨레,"""생각보다 이자 적네""…예금서 등 돌린다",네이버뉴스,https://n.news.naver.com/mnews/article/028/0002625602?sid=101,
한국경제,5대 은행 정기예금또 감소…6조원 '뚝',네이버뉴스,https://n.news.naver.com/mnews/article/015/0004805642?sid=101,
서울경제,"""오늘이 가장 높다""…저축은행마저예금금리4%대 하락",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004151339?sid=101,
서울경제,"“금리1% 그냥 날렸다”…직장인, 2년 이상 장기예금‘갈아타기’ 러...",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004151339?sid=101,
매일경제,"5%금리뚝뚝 떨어져 3%대로…""이거라도 잡자"" 장기예금늘었다",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005082222?sid=101,
머니투데이,"은행예금금리3%대 하락에… ""만기 길게 잡아라""",네이버뉴스,https://n.news.naver.com/mnews/article/008/0004845893?sid=101,
머니S,시중은행과 저축은행 간예금 금리차이↓…'지나친 자금 유입' 탓,네이버뉴스,https://n.news.naver.com/mnews/article/417/0000891332?sid=101,
딜사이트,예금금리하락하자 금융지주 신종자본증권 인기,,,
이데일리,대출금리다시 4%대…상단도 6%대네,네이버뉴스,https://n.news.naver.com/mnews/article/018/0005416486?sid=101,
주간동아,올 들어 한 달 만에 2조 넘게 팔린 채권의 인기,네이버뉴스,https://n.news.naver.com/mnews/article/037/0000031907?sid=101,
이코노미스트,영끌족 ‘살 길’ 보이기 시작했다[부채도사],네이버뉴스,https://n.news.naver.com/mnews/article/243/0000039110?sid=101,
뉴스1,'마통' 연장하니 이자 213만→341만원…고신용자도 연 7%대,네이버뉴스,https://n.news.naver.com/mnews/article/421/0006604841?sid=101,
머니투데이,"""1000만원 넣어도 이자 월 3만원""…은행서 빠진 뭉칫돈, 종착지는?",네이버뉴스,https://n.news.naver.com/mnews/article/008/0004846315?sid=101,
매일경제,“세금도 없는데 500만원 넣을 걸”…6% 찍은 새마을금고 출자배당률,네이버뉴스,https://n.news.naver.com/mnews/article/009/0005082069?sid=101,
뉴스토마토,금리더 안오른다는데…대출금리언제 내려가나요?,,,
