press,title,naver_news_text,naver_news_url,body
한국경제,"이복현 ""상법 개정안, 법사위서 후다닥 통과…찬성 어려워""",네이버뉴스,https://n.news.naver.com/mnews/article/015/0005102179?sid=101,
한국경제,"이복현 ""상법 개정안, 법사위서 후다닥 통과…찬성 어려워""",네이버뉴스,https://n.news.naver.com/mnews/article/015/0005102179?sid=101,
MBN,상법개정 부작용 우려하는 금감원… 이복현 “법사위서 후다닥 통과”,네이버뉴스,https://n.news.naver.com/mnews/article/057/0001874825?sid=101,
조선비즈,"이복현 ""상법개정 후다닥 통과…홈플러스 관련 대규모 손실 제한적""",네이버뉴스,https://n.news.naver.com/mnews/article/366/0001058452?sid=101,
데일리안,이복현 “홈플러스 관련 익스포저 관리 가능…법사위서상법후다닥 통...,네이버뉴스,https://n.news.naver.com/mnews/article/119/0002929622?sid=101,
이데일리,“전 여친 만난 기분” 반가움 잠시…상법 개정안‘입장차’,네이버뉴스,https://n.news.naver.com/mnews/article/018/0005956238?sid=100,
이데일리,"민주당-한경협, 10년만의 만남…상법·반도체법 논의는 평행선",네이버뉴스,https://n.news.naver.com/mnews/article/018/0005956238?sid=100,
아시아경제,"민주당, 한경협과 10년만의 재회…상법개정·반도체특별법 입장 변화 없...",네이버뉴스,https://n.news.naver.com/mnews/article/277/0005555775?sid=100,
쿠키뉴스,"한경협 '상법개정 재고' 요청에…이재명, 사실상 거절",,,
동아일보,"한경협 국회로 부른 이재명,상법개정 사실상 못박아",네이버뉴스,https://n.news.naver.com/mnews/article/020/0003619223?sid=100,
동아일보,"이재명-한경협, '상법개정-52시간 예외' 평행선",네이버뉴스,https://n.news.naver.com/mnews/article/020/0003619223?sid=100,
아이뉴스24,"한경협 ""'상법개정' 재고를""…이재명 ""국제 흐름 못 막아""[종합]",네이버뉴스,https://n.news.naver.com/mnews/article/031/0000913670?sid=100,
아이뉴스24,"경제계, 李에 ""반도체 52시간 예외 대타협을""…상법우려도 전달",네이버뉴스,https://n.news.naver.com/mnews/article/031/0000913670?sid=100,
연합뉴스,"이재명 만난 한경협회장 ""상법개정 우려… 반도체법엔 대타협""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015247790?sid=100,
신아일보,"경제계, 李에 ""반도체 52시간 예외 대타협을""…상법우려도 전달",,,
글로벌경제,"경제계, 李에 ""반도체 52시간 예외 대타협을""…상법우려도 전달",,,
이투데이,"이복현 ""악마는 디테일에 있다…상법 개정안부작용 우려""",,,
이투데이,"이복현 ""증권업, 모험자본 공급해야…상법개정안은 '우려'""",,,
아시아경제,"이복현 ""상법, 법사위서 후다닥 통과…찬동 어려워""",네이버뉴스,https://n.news.naver.com/mnews/article/277/0005555631?sid=101,
아시아경제,"이복현 “홈플러스 위험노출액, 관리 가능한 수준···상법 개정안통...",네이버뉴스,https://n.news.naver.com/mnews/article/277/0005555631?sid=101,
헤럴드경제,이복현 “홈플러스 관련 익스포저 관리 가능 수준…상법 개정안지지 못...,네이버뉴스,https://n.news.naver.com/mnews/article/016/0002437447?sid=101,
이데일리,"이복현 ""상법'후다닥' 통과 찬동 어려워…홈플러스 익스포저 관리 가능...",네이버뉴스,https://n.news.naver.com/mnews/article/018/0005956025?sid=101,
연합인포맥스,"이복현 ""상법'후다닥' 통과 찬동 어려워…홈플러스 익스포저 관리 가능...",,,
KBS,"이재명, 한국경제인협회 접견…상법개정안의견 수렴",네이버뉴스,https://n.news.naver.com/mnews/article/056/0011904491?sid=100,
KBS,"이재명, 한국경제인협회와 간담회…상법·반도체법 논의할 듯",네이버뉴스,https://n.news.naver.com/mnews/article/056/0011904491?sid=100,
연합뉴스,"이재명, 한국경제인협회와 간담회…상법·반도체법 논의할 듯",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015245508?sid=100,
SBS,상법 개정안도 주 52시간도 '간극'…대타협까진 '먼 길',네이버뉴스,https://n.news.naver.com/mnews/article/055/0001237118?sid=100,
뉴스토마토,류진 한경협 회장-이재명 대표 간담회…상법개정안논의 전망,,,
디지털타임스,이재명 만난 한경협 류진…상법개정안·반도체법 의견 전달,네이버뉴스,https://n.news.naver.com/mnews/article/029/0002939205?sid=101,
디지털타임스,10년 만에 만난 민주-한경협…상법개정안'입장 차이' 확인,네이버뉴스,https://n.news.naver.com/mnews/article/029/0002939205?sid=101,
뉴스핌,"류진 한경협회장, 이재명 대표에 “신속한 입법 지원 요청”…상법개정...",,,
이투데이,"'파란 넥타이 맨' 류진 회장 ""이재명 대표와 허심탄회하게 의견 교환"".....",,,
파이낸셜뉴스,"한경협, 이재명과 '10년 만 회동'…상법개정·반도체법 논의",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005316715?sid=101,
서울경제,"""누가 사장하겠나""…상법 개정안에 수사 리스크 '우려'",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004457276?sid=102,
한국일보,"'상법 개정안반대' 입장 밝힌 이복현... 작년엔 ""무조건 도입돼야""",네이버뉴스,https://n.news.naver.com/mnews/article/469/0000852148?sid=101,
한국일보,"""악마는 디테일에 있다""… 이복현,상법 개정안형사화·해석 모호성 지...",네이버뉴스,https://n.news.naver.com/mnews/article/469/0000852148?sid=101,
메트로신문,"상법 개정안비판 나선 이복현 원장, ""자본시장법 개정 불가피""",,,
뉴스웨이,"이복현 ""상법 개정안부작용 우려…'법사위 통과' 찬성 어려워""",,,
한국경제,"이복현 ""상법 개정안찬성 어렵다…홈플러스는 관리 가능한 수준""",네이버뉴스,https://n.news.naver.com/mnews/article/015/0005102233?sid=101,
