press,title,naver_news_text,naver_news_url,body
한국경제,韓대행 '상법 개정안' 거부권 행사할 듯,네이버뉴스,https://n.news.naver.com/mnews/article/015/0005112637?sid=100,
한국경제,"""기업 최우선 보호""…한덕수,상법개정안에 '거부권' 만지작",네이버뉴스,https://n.news.naver.com/mnews/article/015/0005112637?sid=100,
이데일리,"상법 개정안거부권 기운 한덕수…""판단 기준은 산업과 미래세대""",네이버뉴스,https://n.news.naver.com/mnews/article/018/0005974012?sid=100,
뉴스1,"한덕수,상법 개정안거부권 가닥… 거부권시 野 탄핵 공세 거셀듯",네이버뉴스,https://n.news.naver.com/mnews/article/421/0008161286?sid=100,
메트로신문,"상법 개정안두고 정부 ‘신중 모드’…금융당국 엇갈리고, 재계는 압박",,,
뉴스1,상호관세부터상법 개정안까지…직접 뛰는 '경제통' 한덕수,네이버뉴스,https://n.news.naver.com/mnews/article/421/0008162161?sid=100,
세계일보,"[사설] ‘상법폭주’하는 독불장군 이복현, 금융수장 자격 있나",네이버뉴스,https://n.news.naver.com/mnews/article/022/0004023472?sid=110,
여성경제신문,"한덕수,상법거부권 초읽기···이복현, 제도 바깥 정치 행보",,,
이투데이,[데스크 시각] ‘직(職) 걸겠다’는 금감원장 발언,,,
SR타임스,[주간브리핑] 고개 숙인 백종원 대표…상법개정안두고 금융당국 갈등,,,
뉴스1,"마은혁·산불·트럼프…한덕수, 대행 복귀 2주차도 첩첩산중",네이버뉴스,https://n.news.naver.com/mnews/article/421/0008161271?sid=100,
뉴스1,"韓, 野 재탄핵 경고에도 침묵… 마은혁 임명 ‘여야 합의’ 고수",네이버뉴스,https://n.news.naver.com/mnews/article/421/0008161271?sid=100,
국민일보,"한 대행, '마은혁 임명' 野 압박에 침묵…결론은?",네이버뉴스,https://n.news.naver.com/mnews/article/005/0001766413?sid=100,
연합뉴스TV,"한 대행, '마은혁 임명' 野 압박에 침묵…결론은?",네이버뉴스,https://n.news.naver.com/mnews/article/422/0000726203?sid=161,
서울경제,삼전 주주만 516만 명인데…전자주총땐 발언·의결권 행사 현실적 불가,네이버뉴스,https://n.news.naver.com/mnews/article/011/0004467789?sid=101,
국제신문,[뉴스 분석] ‘윤석열 사단’ 이복현의 홀로서기?,네이버뉴스,https://n.news.naver.com/mnews/article/658/0000102203?sid=101,
메트로신문,"재계 총수, 글로벌 위기 대응 광폭행보…이재용·정의선·최태원 경쟁력...",,,
