press,title,naver_news_text,naver_news_url,body
뉴시스,"무너진 검단아파트, 구멍 숭숭 뚫린 '미인증 순환골재' 썼다(종합)",네이버뉴스,https://n.news.naver.com/mnews/article/003/0012138006?sid=101,
뉴시스,"검단아파트, 미인증 순환골재 사용...안전 평가 낙제점",네이버뉴스,https://n.news.naver.com/mnews/article/003/0012138006?sid=101,
YTN,“주차장붕괴 LH검단아파트…‘구멍숭숭·불량’ 미인증 재활용골재 썼...,네이버뉴스,https://n.news.naver.com/mnews/article/052/0001945153?sid=101,
매일경제,LH 검단아파트미인증 순환골재 사용한 듯…3개동 'D 등급',네이버뉴스,https://n.news.naver.com/mnews/article/009/0005196956?sid=101,
뉴시스,"주차장 붕괴 검단아파트, 철근 누락에 미인증 순환골재까지 썼다",네이버뉴스,https://n.news.naver.com/mnews/article/003/0012137802?sid=101,
연합뉴스,"원희룡 ""검단아파트 부실, LH·GS가 책임다하도록 할 것""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0014251664?sid=101,
연합뉴스,"원희룡 ""검단아파트 부실, LH·GS가 책임다하도록 할 것""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0014251664?sid=101,
TV조선,"[2023 국감]검단아파트 부실관련 보상 미흡 지적에…원희룡 ""LH·GS가 책...",네이버뉴스,https://n.news.naver.com/mnews/article/448/0000430981?sid=100,
아시아경제,"원희룡 “인천 검단아파트보상, LH·GS건설 책임 다하게 할 것”",네이버뉴스,https://n.news.naver.com/mnews/article/277/0005323939?sid=101,
국민일보,"원희룡 ""검단아파트재시공 보상, LH·GS가 책임 다하도록 할 것""",네이버뉴스,https://n.news.naver.com/mnews/article/005/0001643416?sid=101,
한국경제,부실시공 사태에 후분양 인기…경기 '알짜 단지' 속속 나온다,네이버뉴스,https://n.news.naver.com/mnews/article/015/0004900488?sid=101,
한국경제,아파트 부실시공·하자 분쟁에 후분양단지 흥행,네이버뉴스,https://n.news.naver.com/mnews/article/015/0004900488?sid=101,
매일일보,부실시공ㆍ하자 분쟁 대두에 ‘후분양’ 관심↑,,,
대한경제,아파트 부실시공과 하자 관련 분쟁에 후분양 단지 인기,,,
매일경제,부실공사막자고 해놓고선…엉뚱 시점에 적용되는 한심한 ‘이 제도’,네이버뉴스,https://n.news.naver.com/mnews/article/009/0005197247?sid=101,
중앙일보,물새고 불꺼지고…LH 임대아파트중대하자 3년간 1500건,네이버뉴스,https://n.news.naver.com/mnews/article/025/0003313172?sid=101,
대한경제,"[단독]국토부, 무량판 적용공사중 非아파트도 전수조사",,,
대한경제,무량판 구조 非아파트전수조사…검단아파트 부실“LH·GS가 책임 다하...,,,
이데일리,"임병용 ""검단아파트전면 재시공 약속""…책임공방 불씨는 여전",네이버뉴스,https://n.news.naver.com/mnews/article/018/0005592649?sid=101,
국민일보,"인천 서구,아파트 부실시공 제로화…관리시스템 점검",네이버뉴스,https://n.news.naver.com/mnews/article/005/0001643301?sid=102,
국민일보,"인천 서구, 철근 누락 등아파트 부실시공 점검 강화",네이버뉴스,https://n.news.naver.com/mnews/article/005/0001643301?sid=102,
인천투데이,인천 서구 '건축물 관리감독' 강화… 커지는 '아파트불신' 없앤다,,,
뉴스1,"원희룡 ""검단아파트재시공 보상안 책임 다하겠다…LH 전관 원천차단 바...",네이버뉴스,https://n.news.naver.com/mnews/article/421/0007099299?sid=101,
머니투데이방송,"박정하 국회의원 ""GS건설부실시공 피해 최소화 방안·책임 촉구""",,,
머니투데이방송,"[기획] LH·GS건설,부실시공 피해보상 갈등 고조",,,
매일일보,"GS건설 ""인천 검단아파트재시공, 계획대로 하겠다""",,,
IT조선,"'검단아파트붕괴' LH·GS건설 책임공방…국토부 ""둘 다 자기 책임 다해...",,,
투데이신문,"원희룡 장관 ""검단아파트보상, LH·GS건설 책임 다하도록 할 것""",,,
