press,title,naver_news_text,naver_news_url,body
한국경제TV,美은행권 불안…미국서 빠진 펀드자금 중국으로,네이버뉴스,https://n.news.naver.com/mnews/article/215/0001094329?sid=101,
한국경제TV,美은행권 불안에 주식형펀드 자금 '미국서 중국으로' 이동,네이버뉴스,https://n.news.naver.com/mnews/article/215/0001094329?sid=101,
한국경제,실리콘밸리은행 파산에…전세계 국채금리 일제히 하락 [강진규의 외환·...,네이버뉴스,https://n.news.naver.com/mnews/article/015/0004830664?sid=104,
신아일보,"3월 채권금리, SVB파산등 글로벌 금융시장 불안 여파에 하락",,,
신아일보,美 연준 긴축완화 기대감에 3월 채권금리 대폭 하락,,,
조세일보,3월 장외채권금리 최대 0.56%p↓…美 긴축 완화 기대,네이버뉴스,https://n.news.naver.com/mnews/article/123/0002302055?sid=101,
뉴시스,3월 국고채 3년물 금리 '뚝'…美 긴축 완화 기대,네이버뉴스,https://n.news.naver.com/mnews/article/003/0011793460?sid=101,
파이낸셜뉴스,"3월 국내 채권금리, 긴축 기조 완화 기대에 급락",네이버뉴스,https://n.news.naver.com/mnews/article/014/0004994493?sid=101,
녹색경제신문,"금융위, 데스밸리내몰린 벤처기업 지원나선다...""완결형 벤처생태계 구...",,,
이투데이,SVB파산한 달…벤처기업 줄도산 없었지만 투자심리 위축,,,
조선비즈,美 1분기 어닝시즌 시작…SVB파산여파에 쏠리는 눈,네이버뉴스,https://n.news.naver.com/mnews/article/366/0000892201?sid=104,
비즈니스포스트,"한은 ""미국 SVB발은행권 위기 진정세, 시장 경계감은 여전""",,,
글로벌이코노믹,"美 중견 지역은행투자자들, 옵션거래로 위기 돌파",,,
뉴스투데이,"[혼돈의 한 주①] 이번주 3월 CPI 발표, SVB사태이후 첫은행주 어닝시즌...",,,
연합인포맥스,[이한용의 글로브] 美은행실적 관전 포인트는,,,
