press,title,naver_news_text,naver_news_url,body
연합뉴스,국내 달러스테이블코인보유량 1년새 2배로…유출입 30% 늘어,네이버뉴스,https://n.news.naver.com/mnews/article/001/0015666195?sid=101,
연합뉴스,국내 달러스테이블코인보유량 1년새 2배로…“자본 유출 우려도”,네이버뉴스,https://n.news.naver.com/mnews/article/001/0015666195?sid=101,
디지털타임스,"국내 투자자, 달러스테이블코인보유량 1년 새 2배",네이버뉴스,https://n.news.naver.com/mnews/article/029/0002985889?sid=101,
KBS,스테이블코인뜨겁더니…국내 달러스테이블코인보유량 1년새 2배 ‘쑥...,네이버뉴스,https://n.news.naver.com/mnews/article/056/0012042440?sid=101,
헤럴드경제,"""보유량 1년새 2배 급증""…'범죄 악용' 우려도",네이버뉴스,https://n.news.naver.com/mnews/article/016/0002539110?sid=101,
데일리안,"앱토스 ""RWA·스테이블코인으로 모든 자산 거래되는 '온체인 경제' 열겠...",네이버뉴스,https://n.news.naver.com/mnews/article/119/0003010606?sid=101,
블로터,"[기업코인딥다이브] 네오위즈, 인텔라X 접고 226억 현금화…BTC 94개만...",네이버뉴스,https://n.news.naver.com/mnews/article/293/0000073331?sid=105,
블로터,"네오위즈, 블록체인 플랫폼 ‘인텔라X’ 접고 226억 현금화",네이버뉴스,https://n.news.naver.com/mnews/article/293/0000073331?sid=105,
톱스타뉴스,"스테이블코인확산, 은행 예금 금리 경쟁 불가피",,,
톱스타뉴스,"스트라이프 CEO ""스테이블코인, 금융권에 이자 경쟁 촉발할 것""",,,
디지털투데이,"스테이블코인, 1% 미만 은행 금리에 도전장…“예금 경쟁 불가피”",,,
토큰포스트,"스트라이프 CEO “스테이블코인, 은행 예금금리 현실화 압박한다”",,,
한스경제,"비트코인12만5천달러 최고가 돌파, 가상자산 시장 전반 강세 지속",,,
서울경제,"'사기'라더니 수십억 달러 벌어들인 트럼프家…""비트코인퍼스트"" 외친...",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004540907?sid=101,
전자신문,"두나무-네이버 결합, 글로벌 빅테크에 도전장…AI·블록체인 재편한다",네이버뉴스,https://n.news.naver.com/mnews/article/030/0003357353?sid=101,
연합인포맥스,"""달러스테이블코인, 韓 은행에 매력 없어…수익공유 관건""",,,
IT조선,"어서 와,코인은 처음이지? [새책]",,,
아시아에이,"[스테이블코인전망] ⑧ CBDC vs스테이블코인""공공과 민간의 통화 경쟁...",,,
