press,title,naver_news_text,naver_news_url,body
금융소비자뉴스,SVB파산사태로 달러 약세…외환보유액 7.5억달러 증가,,,
금융소비자뉴스,SVB 충격에 달러 약세…3월 외환보유액 7.8억달러 증가,,,
조선비즈,달러 약세에 3월 외환보유액 7.8억달러↑… 한 달 만에 증가 전환,네이버뉴스,https://n.news.naver.com/mnews/article/366/0000890858?sid=101,
헤럴드경제,잇단은행 파산…벤처 투자심리 급속 위축,네이버뉴스,https://n.news.naver.com/mnews/article/016/0002126429?sid=101,
아시아경제,[뱅크데믹 한달]②美·유럽 초기 '파산전이' 방역에 총력,네이버뉴스,https://n.news.naver.com/mnews/article/277/0005241371?sid=101,
미주한국일보,SVB파산의 의문점들,,,
뉴스핌,"월가 황제 다이먼 ""은행위기 여파 수년 갈 것, 2008년 같은 위기는 아냐...",,,
뉴스핌,"'월가 황제' 다이먼 ""은행혼란 끝나지 않고 수 년 지속""",,,
뉴스1,"‘월가 황제’ 다이먼 “은행위기 끝나지 않아, 수년 동안 영향줄 것”",네이버뉴스,https://n.news.naver.com/mnews/article/421/0006727761?sid=101,
조선비즈,"""은행위기 아직 안 끝났다""…'월가 황제' 느슨한 규제 저격",네이버뉴스,https://n.news.naver.com/mnews/article/366/0000890872?sid=104,
머니투데이,“위기 끝나지 않았다” JP모건 회장의 일침,네이버뉴스,https://n.news.naver.com/mnews/article/008/0004871169?sid=101,
충청리뷰,"미국은행에 놀란 가슴, 우리는 괜찮은가",,,
조선일보,은행위기는 가상화폐엔 기회? 비트코인 더 오를까,네이버뉴스,https://n.news.naver.com/mnews/article/023/0003755926?sid=101,
SBS Biz,"뿔난 주주들 앞에 선 CS 회장 ""은행구하지 못해 죄송하다""",네이버뉴스,https://n.news.naver.com/mnews/article/374/0000330242?sid=101,
오마이뉴스,"이재명 ""50만원 빌리는데 15.9% 이자? 정부 취할 태도인가""",네이버뉴스,https://n.news.naver.com/mnews/article/047/0002387743?sid=100,
이코노미스트,거침없이 오르는 ‘금값’…글로벌 경기 불안 영향,네이버뉴스,https://n.news.naver.com/mnews/article/243/0000042951?sid=101,
이코노미스트,천정부지 치솟는 금값… 돌반지 35만 원,네이버뉴스,https://n.news.naver.com/mnews/article/243/0000042951?sid=101,
부산일보,'금값'된 금…보름 만에 또 최고가 경신,네이버뉴스,https://n.news.naver.com/mnews/article/082/0001206041?sid=101,
강원일보,금융불안에 날개 단 금값…KRX 금시세 최고가 경신,네이버뉴스,https://n.news.naver.com/mnews/article/087/0000962465?sid=101,
이코노믹리뷰,금값 역대 최고가 경신… 1돈 32만원 돌파,,,
