press,title,naver_news_text,naver_news_url,body
동아일보,"[단독]애플페이도입 확대에, 삼성페이 연내 수수료 부과 움직임",네이버뉴스,https://n.news.naver.com/mnews/article/020/0003616162?sid=101,
동아일보,금융위애플페이수수료 검토…韓 시장 안착할까?,네이버뉴스,https://n.news.naver.com/mnews/article/020/0003616162?sid=101,
서울와이어,삼성페이수수료 부과 움직임 … 관련주 상승 모멘텀 될까,,,
뉴데일리,실물카드 사라진다···재편되는 '페이'시장,,,
뷰어스,"김병환 금융위원장 ""페이수수료, 소비자 부담 여부 점검할 것""",,,
데일리안,"'애플페이' 업은 현대카드, 시장점유율 확대…당기순이익도 증가할까",네이버뉴스,https://n.news.naver.com/mnews/article/119/0002924798?sid=101,
데일리안,"애플페이도입, 카드사 순익 순위 영향 줄까",네이버뉴스,https://n.news.naver.com/mnews/article/119/0002924798?sid=101,
뉴시스,"이복현 ""우리금융 임종룡 임기 채워야…직 걸고 환골탈태할 필요""",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013076332?sid=101,
뉴시스,"이복현 ""우리금융 거버넌스 유지 중요…임종룡 회장 임기 지켜야""",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013076332?sid=101,
더팩트,"이복현 금감원장 ""임종룡 우리금융 회장, 직 걸고 환골탈태해야""",네이버뉴스,https://n.news.naver.com/mnews/article/629/0000366062?sid=101,
IT조선,"이복현 ""임종룡 회장 임기 채워야…직 걸고 환골탈태해야""",,,
파이낸셜뉴스,"이복현 ""우리금융 회장 임기 채워야… 경영실태평가는 별개""",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005310810?sid=101,
파이낸셜뉴스,"이복현 ""임종룡 회장 임기 채워야…우리금융 흔들리면 안돼""(종합)",네이버뉴스,https://n.news.naver.com/mnews/article/014/0005310810?sid=101,
연합뉴스,"이복현 ""임종룡 임기 채워야…우리금융 거버넌스 문제 생길 수도""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015222309?sid=101,
이투데이,"이복현 ""우리금융 흔들려선 안돼...임종룡 임기 채워야""",,,
딜라이트닷넷,"이복현 금감원장 ""임종룡 우리금융 회장 임기 채워야…경영평가는 원칙...",,,
서울경제,이복현 “임종룡 회장 임기 채워야…우리금융 흔들릴 수 있어”,네이버뉴스,https://n.news.naver.com/mnews/article/011/0004452350?sid=101,
아이뉴스24,"이복현 ""임종룡 임기 지켜야…경영실태평가는 원칙대로""",네이버뉴스,https://n.news.naver.com/mnews/article/031/0000910038?sid=101,
머니투데이,"이복현 ""임종룡 회장 임기 채워야…직 걸고 환골탈태해야""",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005155391?sid=101,
머니투데이,"이복현 ""임종룡 임기 채워야…우리금융 거버너스 흔들리면 안돼""",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005155391?sid=101,
비즈워치,"이복현 “우리금융 거버넌스 흔들리면 안돼 … 임종룡 회장, 임기 채워...",네이버뉴스,https://n.news.naver.com/mnews/article/648/0000033578?sid=101,
뉴스웍스,"이복현 은행권에 쓴소리…""내부통제 부실, 가산금리 인하 외면""",,,
조선비즈,"이복현 “임종룡 회장, 임기 지키고 환골탈태해야”",네이버뉴스,https://n.news.naver.com/mnews/article/366/0001055070?sid=101,
뉴스핌,"이복현 ""우리금융 임종룡, 임기 채우길…거버넌스 지키고 사고 수습해야...",,,
