press,title,naver_news_text,naver_news_url,body
노컷뉴스,"SKT ""유심교체, 6일 연속 30만 명대…누적 417만 명""",네이버뉴스,https://n.news.naver.com/mnews/article/079/0004028012?sid=105,
노컷뉴스,"SKT 일일유심교체, 30만 명대 유지...누적 417만 명",네이버뉴스,https://n.news.naver.com/mnews/article/079/0004028012?sid=105,
YTN,SKT유심교체 400만 돌파…6일 연속 30만 이상 교체,네이버뉴스,https://n.news.naver.com/mnews/article/052/0002197652?sid=101,
디지털투데이,"SKT,유심교체 6일 연속 30만명↑···누적 417만명",,,
서울파이낸스,"SKT 일일유심교체, 30만 명대 유지...누적 417만 명",,,
아시아경제,"""집단소송 무료 대행""…SKT해킹 사고이용한 마케팅 논란",네이버뉴스,https://n.news.naver.com/mnews/article/277/0005597833?sid=102,
아시아경제,"'해킹사고SKT' 이탈 고객 노리는 LGU+ ""집단소송 무료대행"" 문자까지",네이버뉴스,https://n.news.naver.com/mnews/article/277/0005597833?sid=102,
뉴시스,“남의 불행이 나에겐 찬스”… SKT해킹사태 악용 ‘불안 마케팅’ 논...,네이버뉴스,https://n.news.naver.com/mnews/article/003/0013263251?sid=105,
세계일보,"LGU+,해킹사고SKT “집단소송 무료대행” 홍보문자 ‘눈살’",네이버뉴스,https://n.news.naver.com/mnews/article/022/0004038198?sid=101,
쿠키뉴스,"스팸인 줄…""SKT 집단소송 무료대행"" LGU+ 마케팅 논란(종합)",,,
뉴시스,[SKT해킹사고한달①] 피해 신고 없는데 '역대급사고' 지적…왜?,네이버뉴스,https://n.news.naver.com/mnews/article/003/0013262917?sid=101,
뉴시스,"[SKT해킹사고한달④] ""막연한 공포감은 NO""…유심교체는 권장",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013262917?sid=101,
서울경제,"""1인당 '100만씩' 달라""…SKT유심 해킹에 뿔난 이용자들 손해배상 소송",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004489254?sid=102,
미디어오늘,SK텔레콤사고한 달… 늦은 통보·부족한유심심각했다,네이버뉴스,https://n.news.naver.com/mnews/article/006/0000130126?sid=105,
미디어오늘,SK텔레콤 이용자 40만 명 떠났다... 위약금은?,네이버뉴스,https://n.news.naver.com/mnews/article/006/0000130126?sid=105,
IT조선,"""제2의 SKT 사태 막자""… 국회 입법 '봇물' [SKT유심 해킹]",,,
이데일리,"SKT해킹, 첫 유출 경유지는 '디지털오션' …배후 추적에 '난항'",네이버뉴스,https://n.news.naver.com/mnews/article/018/0006023362?sid=105,
오늘경제,"SKT,유심교체 누적 '417만명 '",,,
세계비즈,“SKT해킹에 수백명 분쟁조정 신청…정부는 소극 대응”,,,
디지털데일리,"""SKT해킹, 남의 일 아냐""…필리핀 대표 통신사의 경고",네이버뉴스,https://n.news.naver.com/mnews/article/138/0002197281?sid=105,
