press,title,naver_news_text,naver_news_url,body
연합뉴스,"실리콘밸리은행옛 모기업,파산보호 신청…2008년 후 최대 규모(종합2보...",네이버뉴스,https://n.news.naver.com/mnews/article/001/0013822044?sid=104,
연합뉴스,美실리콘밸리은행모기업도파산보호 신청,네이버뉴스,https://n.news.naver.com/mnews/article/001/0013822044?sid=104,
데일리안,"美 SVB 모기업, 당국에파산보호 신청",네이버뉴스,https://n.news.naver.com/mnews/article/119/0002693593?sid=101,
세계일보,"은행뺏긴 SVB, 현금 22억弗 부채 33억弗…결국파산보호",네이버뉴스,https://n.news.naver.com/mnews/article/022/0003793575?sid=104,
머니투데이,"실리콘밸리은행모기업, 미국 당국에파산보호 신청",네이버뉴스,https://n.news.naver.com/mnews/article/008/0004863632?sid=101,
MBC,폐쇄 일주일 만에‥SVB 모기업 '파산보호' 신청,네이버뉴스,https://n.news.naver.com/mnews/article/214/0001260488?sid=104,
MBC,SVB 모기업도 '파산보호' 신청…은행위기설 재점화,네이버뉴스,https://n.news.naver.com/mnews/article/214/0001260488?sid=104,
SBS,SVB 모기업 결국파산보호 신청…“은행위기 여전”에 금융시장 다시 ...,네이버뉴스,https://n.news.naver.com/mnews/article/055/0001043571?sid=104,
KBS,"SVB 모기업파산보호 신청…시장 출렁, 다시 커진 불안",네이버뉴스,https://n.news.naver.com/mnews/article/056/0011447918?sid=104,
SBS,실리콘밸리은행모기업도파산신청,네이버뉴스,https://n.news.naver.com/mnews/article/055/0001043690?sid=104,
국민일보,샤론 스톤 “재산 절반 잃었다”…SVB파산여파,네이버뉴스,https://n.news.naver.com/mnews/article/005/0001594515?sid=104,
국민일보,SVB파산에…‘원초적 본능’ 샤론스톤 “재산 절반 날려” 울먹,네이버뉴스,https://n.news.naver.com/mnews/article/005/0001594515?sid=104,
동아일보,'원초적 본능' 샤론 스톤도 SVB파산에 재산 절반 타격,네이버뉴스,https://n.news.naver.com/mnews/article/020/0003486094?sid=104,
서울경제,"'원초적 본능' 이 여배우 ""SVB파산에 재산 절반 잃었다""",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004168595?sid=104,
머니투데이,"'원초적 본능' 샤론스톤, SVB파산으로 재산 절반 잃어",네이버뉴스,https://n.news.naver.com/mnews/article/008/0004863689?sid=104,
MBN,"SVB 파이낸셜그룹 결국파산보호…""위험 놓쳤다"" 비판",네이버뉴스,https://n.news.naver.com/mnews/article/057/0001729550?sid=104,
연합뉴스,실리콘밸리은행'위험신호' 놓친 美 금융당국 책임론 부상(종합),네이버뉴스,https://n.news.naver.com/mnews/article/001/0013822121?sid=104,
연합뉴스,SVB파산돌입에 美금융당국 책임론 부상…우리 당국도 타산지석 삼아야,네이버뉴스,https://n.news.naver.com/mnews/article/001/0013822121?sid=104,
조선비즈,"“美 당국,실리콘밸리은행부실 자산 보유 검토”",네이버뉴스,https://n.news.naver.com/mnews/article/366/0000886187?sid=104,
YTN,"바이든 ""SVB·시그니처 경영진 다시는은행일 못하게 막아야""",네이버뉴스,https://n.news.naver.com/mnews/article/052/0001862260?sid=104,
YTN,"바이든,파산직전 47억 지분 매도 SVB 경영진에 ""은행업 다신 못하게 해...",네이버뉴스,https://n.news.naver.com/mnews/article/052/0001862260?sid=104,
KBS,은행연쇄파산전엔 항상 이런 일이 있었다,네이버뉴스,https://n.news.naver.com/mnews/article/056/0011447948?sid=101,
조선일보,“느린 재앙”… 美·유럽은행연이은파산후 나온 경고,네이버뉴스,https://n.news.naver.com/mnews/article/023/0003752527?sid=101,
뉴시스,"SVB發 위기론에 금융당국,은행건전성 강화 제도·감독 총동원",네이버뉴스,https://n.news.naver.com/mnews/article/003/0011749494?sid=101,
