press,title,naver_news_text,naver_news_url,body
MBC,"""순살아파트뒤에 전관 특혜"" 비판에 수습 나선 LH",네이버뉴스,https://n.news.naver.com/mnews/article/214/0001294230?sid=101,
MBC,"LH, 계속된 전관수주에 '계약해지' 카드…카르텔 근절엔 '글쎄'",네이버뉴스,https://n.news.naver.com/mnews/article/214/0001294230?sid=101,
연합뉴스,‘엘피아 카르텔’ 깬다… 전관계약 648억 취소,네이버뉴스,https://n.news.naver.com/mnews/article/001/0014141121?sid=101,
서울신문,"LH, 전관업체 설계·감리 계약 취소… 입찰 원천차단 추진",네이버뉴스,https://n.news.naver.com/mnews/article/081/0003386218?sid=101,
조선비즈,"LH, ‘철근 누락’ 이후 전관업체 전부 계약 해지…648억 규모",네이버뉴스,https://n.news.naver.com/mnews/article/366/0000925576?sid=101,
kbc광주방송,"부실아파트논란 LH, 전관업체 관련 계약 전면 취소",네이버뉴스,https://n.news.naver.com/mnews/article/660/0000042973?sid=102,
kbc광주방송,"'철근 누락' 후에도 650억 계약…""전관 계약 모두 해지""",네이버뉴스,https://n.news.naver.com/mnews/article/660/0000042973?sid=102,
SBS,"LH, 전관업체와 체결한 기존계약 취소…648억원 규모",네이버뉴스,https://n.news.naver.com/mnews/article/055/0001082984?sid=101,
영남일보,"LH, 전관업체 체결 648억 규모 기존계약 해지…""전관 전면배제 검토""",,,
메트로신문,관심 끄는 후분양아파트는?,,,
메트로신문,철근 빠진부실아파트대안으로 떠오른 ‘후분양아파트’,,,
경인일보,"아파트건설현장, 빠진건 철근만이 아니다",,,
땅집고,다 지은아파트공사도 '백기'…중소건설사 '돈맥경화'에 금융권도 불똥,,,
부산일보,"잇단 악재 LH, 진주 지역사회도 전전긍긍",네이버뉴스,https://n.news.naver.com/mnews/article/082/0001227942?sid=102,
대경일보,"김정재 의원, 제43차 소통의 날 개최",,,
대경일보,"김정재 의원, 43차 소통의 날…주민 목소리 듣다",,,
경북도민일보,"김정재 의원, 주민들과 지역현안 해결 위한 43번째 소통의 시간 가져",,,
연합뉴스,"서울은 '활활', 지방은 '침체'…심화하는 분양시장 양극화",네이버뉴스,https://n.news.naver.com/mnews/article/001/0014140481?sid=101,
연합뉴스,"서울 '활활', 지방 '침울'…분양시장 극과 극",네이버뉴스,https://n.news.naver.com/mnews/article/001/0014140481?sid=101,
한국경제TV,"서울은 '경쟁 후끈', 지방은 ‘사주세요’ 판촉…분양시장 양극화 심화",네이버뉴스,https://n.news.naver.com/mnews/article/215/0001120230?sid=101,
이데일리,"서울 103대1, 경기·인천 미달 속출…청약 경쟁률 양극화 이정도라니",네이버뉴스,https://n.news.naver.com/mnews/article/018/0005554884?sid=101,
헤럴드경제,서울 평균경쟁률 103 대 1 vs 인천 80%·지방 64% 미달… 청약시장의 양...,네이버뉴스,https://n.news.naver.com/mnews/article/016/0002185586?sid=101,
중앙일보,'철근 누락' LH 전관 카르텔 혁파…650억 계약 전면 백지화했다,네이버뉴스,https://n.news.naver.com/mnews/article/025/0003301788?sid=101,
중앙일보,"[종합] 정부 'LH 전관 카르텔' 척결 본격화…""철근누락 후 맺은 전관업체...",네이버뉴스,https://n.news.naver.com/mnews/article/025/0003301788?sid=101,
서울경제,"국경 없는 M&A에 스마트 연어양식까지…""신사업 매출 2년새 2배""",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004228344?sid=101,
