press,title,naver_news_text,naver_news_url,body
뉴시스,내려가는 정기예금 금리…연 5%대 사라졌네,네이버뉴스,https://n.news.naver.com/mnews/article/003/0011627926?sid=101,
뉴시스,“정기예금 금리지금이 최고” 2~3년 장기 가입자 몰린다,네이버뉴스,https://n.news.naver.com/mnews/article/003/0011627926?sid=101,
동아일보,“5%대예금사라진다”…3년 이상 高금리예금‘갈아타기’ 러시,네이버뉴스,https://n.news.naver.com/mnews/article/020/0003472096?sid=101,
매일경제,예금금리팍 꺼졌네,네이버뉴스,https://n.news.naver.com/mnews/article/009/0005070613?sid=101,
경향신문,'은행들 장사 오지네'…대출은 '팍팍'예금은 '뚝뚝',네이버뉴스,https://n.news.naver.com/mnews/article/032/0003197458?sid=101,
쿠키뉴스,가계 여유자금 7조원 감소…예금늘고 주식 줄어,,,
쿠키뉴스,"텅텅 비는 주식계좌…""최악 고물가·고금리"" 여윳돈이 사라졌다",,,
머니투데이,"가계·기업 호주머니 '홀쭉', 여윳돈 23조↓···정부만 두둑",네이버뉴스,https://n.news.naver.com/mnews/article/008/0004837048?sid=101,
서울파이낸스,가계 여윳돈 7조↓…예금늘고 주식 줄고,,,
SBS Biz,"우리銀, 5개 적금금리최대 0.8%p↑…정기예금은 인하",네이버뉴스,https://n.news.naver.com/mnews/article/374/0000317350?sid=101,
아이뉴스24,"페퍼저축銀, 가입자 몰리자 ISA예금판매 중단",네이버뉴스,https://n.news.naver.com/mnews/article/031/0000721065?sid=101,
아이뉴스24,"""6.1% → 3.8%금리인하""…페퍼저축은행 ISA예금판매 중단",네이버뉴스,https://n.news.naver.com/mnews/article/031/0000721065?sid=101,
팍스경제TV,"가계, 대출 줄이고 여윳돈예금으로...금리상승 영향",,,
팍스경제TV,"작년 3분기, 가계 주식 투자 22조원 줄어…금리오르자예금에 집중",,,
뉴스로드,"작년 3분기 가계 여유자금 26.5조...예금늘린 가계, 주식 비중은 2년 만...",,,
아주경제,"금리오르고 주가 내리자…가계 여윳돈, 1년 새 7조원 줄었다 [조미현의...",,,
한국경제,"호주머니 사정, 가계·기업은 홀쭉해졌는데 정부만 두둑",네이버뉴스,https://n.news.naver.com/mnews/article/015/0004796276?sid=101,
메트로신문,"금리인상 여파, 가계예금늘리고…기업 대출 확대",,,
메트로신문,얼어붙은 경기에 가계·기업 모두 '굴리는 돈' 확 줄였다.. 기업 순자금...,,,
파이낸셜뉴스,작년 3분기 기업 순자금조달 62조원으로 역대 최대… “원자재·환율 상...,네이버뉴스,https://n.news.naver.com/mnews/article/014/0004951804?sid=101,
중도일보,"""마땅한 투자처 없다""... 충청권 저축성예금에 목돈 쏠린다",,,
SBS Biz,대출은 '팍팍'예금은 '뚝뚝'…은행들 이자장사 오지네,네이버뉴스,https://n.news.naver.com/mnews/article/374/0000317424?sid=101,
머니S,"""Just 3 Day""… 푸본현대·흥국생명, '저축보험' 불티난듯 팔렸다",네이버뉴스,https://n.news.naver.com/mnews/article/417/0000884149?sid=101,
뉴스1,"생보사 새해도 5.9% 저축보험 특판…""유동성 확보는 진행형""",네이버뉴스,https://n.news.naver.com/mnews/article/421/0006559174?sid=101,
