press,title,naver_news_text,naver_news_url,body
뉴스1,"'무량판아파트' 포비아 확산…""과도한 불안감, 오히려 독""",네이버뉴스,https://n.news.naver.com/mnews/article/421/0006972777?sid=101,
뉴스1,"""혹시 우리아파트도?"" 춘천에 '무량판 구조' 신축 단지 3곳",네이버뉴스,https://n.news.naver.com/mnews/article/421/0006972777?sid=101,
MS투데이,'무량판 포비아' 확산…잘못된 정보가 불안감 더 키운다,,,
뉴시스,"""우리 집도 무량판?""…아파트구조 이렇게 확인하세요[집피지기]",네이버뉴스,https://n.news.naver.com/mnews/article/003/0012014802?sid=101,
이코노미스트,"“살릴 곳만 살리자”…정부,부실PF 선별 지원 가속화",네이버뉴스,https://n.news.naver.com/mnews/article/243/0000048434?sid=101,
노컷뉴스,"""LH도 원스트라이크 아웃되나""…LH도부실감리했다",네이버뉴스,https://n.news.naver.com/mnews/article/079/0003798680?sid=102,
매일경제,“집이 언제 무덤이 될지 무섭다”…LH ‘철근 누락아파트’ 가보니 [...,네이버뉴스,https://n.news.naver.com/mnews/article/009/0005168624?sid=101,
세계일보,'LH 순살아파트' 책임은? “대부분 尹 정부 때 시공” VS “떠넘기기 그...,네이버뉴스,https://n.news.naver.com/mnews/article/022/0003841881?sid=100,
부산일보,[논설위원의 뉴스 요리] ‘삼풍’ 악몽 소환한 ‘순살아파트’ 공포,네이버뉴스,https://n.news.naver.com/mnews/article/082/0001225648?sid=110,
YTN,"민주, 붕괴아파트공사현장 찾아 ""'철근 누락' TF 구성""",네이버뉴스,https://n.news.naver.com/mnews/article/052/0001919226?sid=100,
중앙SUNDAY,"국힘 “부실 공사건설사, 문 닫도록 확실한 법·제도 만들 것”",네이버뉴스,https://n.news.naver.com/mnews/article/353/0000045575?sid=100,
헤럴드경제,"시민단체부터 ‘순살아파트’까지…국힘 ‘카르텔’ 정치, 속내는[이런...",네이버뉴스,https://n.news.naver.com/mnews/article/016/0002179447?sid=100,
