press,title,naver_news_text,naver_news_url,body
머니투데이,"청년주택 '전세사기' 우려에…서울시 주택진흥기금 투입, 피해 구제",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005238590?sid=101,
머니투데이,서울시 청년안심주택 피해에…“보증금 지원” 보호대책 마련 [종합],네이버뉴스,https://n.news.naver.com/mnews/article/008/0005238590?sid=101,
이투데이,"청년안심주택에서전세사기유사 피해 … 서울시, 보증금 선지급 결정",,,
뉴데일리,‘청년안심주택’ 피해에 칼 빼든 서울시…보증보험 미가입 신규사업자...,,,
이투데이,"서울시, 청년안심전세주택전세사고 칼 빼든다…보증보험 미가입 시 등...",,,
한국경제,엇갈리는전세가율…서울은 '뚝' 지방은 '쑥',네이버뉴스,https://n.news.naver.com/mnews/article/015/0005173154?sid=101,
한국경제TV,"""전세는 없어요""…대출규제가 앞당긴 '월세 시대'",네이버뉴스,https://n.news.naver.com/mnews/article/215/0001220737?sid=101,
한국경제TV,대세는 기울었다… 충청권 부동산 '전세의 월세화' 가속,네이버뉴스,https://n.news.naver.com/mnews/article/215/0001220737?sid=101,
KBS,"LH, 신탁전세사기주택 매입…“제도 보완 필요”",네이버뉴스,https://n.news.naver.com/mnews/article/056/0012012903?sid=101,
KBS,"LH, 신탁전세사기주택 매입…“제도 보완 필요”",네이버뉴스,https://n.news.naver.com/mnews/article/056/0012012903?sid=101,
조선비즈,"청년안심주택 ‘전세사기’ 논란에… 서울시 “보증금 선지급·후회수""",네이버뉴스,https://n.news.naver.com/mnews/article/366/0001101707?sid=101,
조선비즈,서울시와 SH 믿고 들어갔는데…보증금 떼인 청년들,네이버뉴스,https://n.news.naver.com/mnews/article/366/0001101707?sid=101,
MBN,"청년안심주택 보증금 떼일라…서울시, 피해구제·방지책 마련(종합)",네이버뉴스,https://n.news.naver.com/mnews/article/057/0001903456?sid=102,
연합뉴스,'보증금 떼일라' 불안 떠는 청년안심주택…서울시 피해구제 나서,네이버뉴스,https://n.news.naver.com/mnews/article/001/0015576616?sid=102,
연합뉴스,"안심 안 되는 청년안심주택…서울시, 세입자 보증금 선지급 방침",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015576087?sid=102,
연합뉴스,"[게시판] 랩2050, 27일 국회서전세사기해법 발표회",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015576549?sid=102,
지디넷코리아,"시민 주도형전세사기피해 해법, 국회서 발표한다",네이버뉴스,https://n.news.naver.com/mnews/article/092/0002386909?sid=103,
이코노믹리뷰,"당근의 칼, 허위매물 넘어 부동산사기정조준",,,
SBS Biz,"""가짜전세꼼짝마""…청년대출 한달 내 전입 안 하면 수사대상",네이버뉴스,https://n.news.naver.com/mnews/article/374/0000458509?sid=101,
신아일보,부부 소통·육아·전세사기예방… 대전 대덕구 '결혼실전 아카데미' 운...,,,
신아일보,"대전 대덕구, 예비·신혼부부 대상 '결혼실전 아카데미' 열어",,,
뉴시스,'결혼생활 필요한 지식·노하우'도 구청에서 배운다,네이버뉴스,https://n.news.naver.com/mnews/article/003/0013431817?sid=102,
뉴스1,"대전 대덕구, 예비·신혼부부 대상 '결혼실전 아카데미' 개강",네이버뉴스,https://n.news.naver.com/mnews/article/421/0008438072?sid=102,
더팩트,"대덕구, 결혼실전 아카데미 개강",네이버뉴스,https://n.news.naver.com/mnews/article/629/0000418130?sid=102,
