press,title,naver_news_text,naver_news_url,body
뉴스1,"중견기업회, 與 향해 ""상법개정안거부권 요청해주길""(종합)",네이버뉴스,https://n.news.naver.com/mnews/article/421/0008151728?sid=100,
머니투데이,"여당 만난 중견기업계 ""상법개정안재검토하고 상속세 낮춰달라""",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005170679?sid=101,
머니투데이,"중견련, 與 지도부 만나 “상증세 인하 시급...상법 개정안재검토돼야...",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005170679?sid=101,
매일경제,"與 중견련 찾아 ""野,상법 개정안추진으로 기업 부담↑""",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005464715?sid=101,
메트로신문,"""상속세부터상법 개정안까지""…최진식 중견련 회장, 규제 혁신 강조",,,
청년일보,"최진식 중견련 회장 ""기업 가치 잠식하는상법개정 강행...'희망' 없다""",,,
조선비즈,‘주주 중심’상법 개정안좌초될까… 한덕수 복귀에 긴장한 여의도,네이버뉴스,https://n.news.naver.com/mnews/article/366/0001063582?sid=101,
뉴시스,"與 중견기업 간담회…""상법 개정안거부권 행사 요구""(종합)",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013141162?sid=100,
뉴시스,"중견기업들 만난 與…""거대 야당 입법 폭주가 기업 발목 잡아""",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013141162?sid=100,
YTN,상법개정 도운 한화? 3조 손 벌리고 0.13% '찔끔 매입' 속 보이는 기습...,네이버뉴스,https://n.news.naver.com/mnews/article/052/0002170387?sid=101,
YTN,상법개정 도운 한화? 3조 손 벌리고 0.13% ‘찔끔 매입’ 속 보이는 기...,네이버뉴스,https://n.news.naver.com/mnews/article/052/0002170387?sid=101,
브릿지경제,"중견기업들, 권영세 만나 “상속증여세 해결·상법 개정안재검토해야”",,,
브릿지경제,"국힘 권영세 ""거대 야당 입법 폭주로 기업 부담 주는 법안 끊이지 않아...",,,
비즈니스포스트,"권영세 ""野 날림 입법""…중견기업들 ""상속증여세 덫 해결 중요""(종합)",,,
연합뉴스,"권영세 ""野 날림 입법""…중견기업들 ""상속증여세 덫 해결 중요""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015287576?sid=100,
연합뉴스,"권영세 ""野 날림 입법""…중견기업들 ""상속증여세 덫 해결 중요""",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015287504?sid=100,
단비뉴스,상법 개정안,,,
머니투데이,"가뜩이나 구인난인데…""새로운상법체제서 누가 사외이사 하나""",네이버뉴스,https://n.news.naver.com/mnews/article/008/0005170600?sid=101,
국민일보,상법 개정안에 더해 진보 성향 강해진 국민연금에 재계 ‘시름’,네이버뉴스,https://n.news.naver.com/mnews/article/005/0001765145?sid=101,
딜사이트경제TV,[기자수첩] 재계에서만 퍼지는상법개정 괴담,,,
