press,title,naver_news_text,naver_news_url,body
연합뉴스,"스테이블코인이용, 한·베트남 9천200억원 환치기 조직 검거",네이버뉴스,https://n.news.naver.com/mnews/article/001/0015660429?sid=102,
연합뉴스,테더코인이용 한-베트남 9200억 ‘환치기’ 조직 덜미 [사건수첩],네이버뉴스,https://n.news.naver.com/mnews/article/001/0015660429?sid=102,
세계일보,테더코인이용 한-베트남 환치기 조직 검거,네이버뉴스,https://n.news.naver.com/mnews/article/022/0004072525?sid=102,
조선일보,코인활용 9천억 환치기...베트남 범죄조직 검거,네이버뉴스,https://n.news.naver.com/mnews/article/023/0003932432?sid=102,
YTN,코인활용 9천억 환치기...베트남 범죄조직 검거,네이버뉴스,https://n.news.naver.com/mnews/article/052/0002254710?sid=102,
뉴시스,"쿠콘-인피닛블록-파라메타,스테이블코인사업 공동 추진",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013517366?sid=105,
뉴시스,"“스테이블코인, 금융·기업에 새로운 기회 제공”",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013517366?sid=105,
IT동아,"쿠콘·파라메타·인피닛블록,스테이블코인사업 위한 업무협약 체결",,,
뉴스1,"쿠콘·인피닛블록·파라메타,스테이블코인사업 위해 손잡았다",네이버뉴스,https://n.news.naver.com/mnews/article/421/0008521162?sid=101,
매일경제,"쿠콘,스테이블코인국내 생태계 구축 위한 전략 가동",네이버뉴스,https://n.news.naver.com/mnews/article/009/0005567896?sid=105,
이데일리,스테이블 코인법제화에 여야 이견 '無'…정기국회서 처리될까,네이버뉴스,https://n.news.naver.com/mnews/article/018/0006130793?sid=100,
지디넷코리아,"하태경 ""보험연수원, AI·스테이블코인선도하는 교육기관으로""",네이버뉴스,https://n.news.naver.com/mnews/article/092/0002392843?sid=105,
서울경제,"[CEO&스토리]장현국 넥써쓰 대표""스테이블코인은 수요창출 싸움…블록체...",네이버뉴스,https://n.news.naver.com/mnews/article/011/0004540088?sid=101,
전자신문,스테이블코인법안 5건 쏟아져…정부안과 정합화 '최대 변수',네이버뉴스,https://n.news.naver.com/mnews/article/030/0003356619?sid=101,
디지털타임스,결제 단말기부터스테이블코인까지… 네·카·토 경쟁 ‘심화’,네이버뉴스,https://n.news.naver.com/mnews/article/029/0002985609?sid=101,
뉴스1,"'비트코인보유 1위' 스트래티지…""12월 S&P500 편입 가능성""[코인브리핑...",네이버뉴스,https://n.news.naver.com/mnews/article/421/0008520802?sid=101,
연합인포맥스,"5년 뒤 코스닥 넘볼 토큰증권시장…""스테이블코인융합 필요""",,,
뉴시스,"하태경 ""보험사도 비트코인팔게 해줘야…삼성은 흔들 때 아냐""",네이버뉴스,https://n.news.naver.com/mnews/article/003/0013518462?sid=101,
