sub_keyword,tfidf_score
페이스북,0.02689701670038895
세트,0.02281375988246362
가맹,0.01708748038904153
푸드,0.015991100143681977
상품권,0.013565090661708324
메뉴,0.012869629398647829
상담,0.012868162758924176
라이브,0.012540700118881906
추석,0.01252062823333743
크리스마스,0.012214306994170967
기부,0.012090125004154696
마리,0.011715310699427663
명절,0.011683868032942992
쿠폰,0.011557878943200612
화장실,0.011412819521731737
부금,0.010839589297361285
배달,0.0107777913596567
네이버웹툰,0.010573477021667
봉사활동,0.010543320118998098
인스타그램,0.010296311976756983
카페,0.010285306944226788
보험금,0.010181302143086983
화폐,0.009817625232642381
프로모션,0.00954007939460758
나눔,0.00943972690870565
대출,0.009286597603967588
지수,0.008642097705950426
작품,0.008508391473281696
마트,0.008464475915145184
접수,0.00838864590930517
도시락,0.00837309046300201
겨울,0.008287026886413494
게임,0.0080667883220314
휴게소,0.007939352710769903
휴가,0.007686889921420448
케이크,0.00764897793616053
위반,0.007599428053885629
여름,0.00759331267683039
계층,0.007451349337883748
실내,0.007440144587385865
쿠키,0.00735642669953781
둥이,0.007345901019767652
페이,0.007312252725876262
서울시,0.007142357399912061
부동산,0.007096439931016308
접속,0.006993871734941395
제로,0.006988830784740779
치킨,0.006934968384895762
모피,0.006930515271953599
실천,0.006890090763838891
짜파게티,0.006883639736169573
구독,0.006862823035551725
아트,0.006804598878705331
스트리밍,0.006724579560320911
성분,0.006670003318299441
국군,0.006643650988298033
가족,0.0066281059170313125
고분,0.0065265274816145745
기금,0.006364436737419128
쇼핑몰,0.006304668522813641
케어,0.006281692583633421
쿠팡,0.00626821502101587
제휴,0.006250535113062271
상공,0.006177187588699729
사기,0.006159053338615745
한국은행,0.006062930055687535
음료,0.005990122474202492
방송,0.00594705867941383
선착순,0.005918917250368411
구글,0.005887663386443275
청약,0.005840448340968207
아이템,0.00580408466688972
크림,0.005757703759425905
예약,0.005756731795991597
보험료,0.005731898937984303
분양,0.005664841926492378
연령,0.0056227322478062764
스퀘어,0.005607597927904555
채널,0.00559977403817558
가입자,0.005548914815707724
아이폰,0.005484396579354165
박스,0.005435130376461742
아이스팩,0.005407425745696941
유튜브,0.005333902098635634
판매량,0.005321286468065128
배민,0.005282652497341868
납품,0.005266743626921966
미미,0.005226618888959393
상권,0.005132573188960364
패션,0.005120030139696466
통신사,0.00509185924314398
세상,0.005010557040292505
유상증자,0.004992408101517248
초대형,0.004984358487179894
실손,0.004969608359641202
민족,0.004911235709944041
필터,0.0048914637235517805
예비,0.004888221050832824
수입,0.004841157282440682
계정,0.004813651112423189
뱅크,0.004748274250968378
영수증,0.0047182821427707135
주제,0.004641813292255307
명품,0.004597170523536038
서약,0.004499209137360902
업자,0.004497632454726984
리브,0.004436404176867659
국민연금,0.004301062377684426
기기,0.0042686529332816095
애플,0.004224281259914568
수익률,0.004220203832640769
자영,0.003911786875472071
보험사,0.0039032806424210437
화웨이,0.003836145485954452
안심,0.0038197893785498743
테마,0.003532474122042801
고속도로,0.003473466810961833
폐업,0.003348153048980219
유플러스,0.0033394693924320203
