sub_keyword,tfidf_score
노선,0.026748202418817313
얼음,0.02667974126542372
이스터,0.022443219095821303
협동조합,0.02048508224898405
공구,0.02032548142153337
부회장,0.019708427683352375
교섭,0.019168186101261
장조림,0.018818771096130296
운항,0.01819829628948661
대통령,0.017942533110589725
노조,0.017203888447832855
낚시,0.01699369637017989
양반,0.016727796529893597
중공업,0.015640474208816136
위조,0.015337733139138679
부총리,0.015182830847360697
항공사,0.014769937512999431
정수기,0.014552586144776575
총회,0.014534581100796286
색소,0.01417350449215307
국순당,0.013884683081238858
취업,0.013876155215312571
화이트리스트,0.013397542736475188
총람,0.01314368029345362
레이저,0.013132793820793253
대우조선,0.012796751625395019
낙찰,0.012703425888458356
국산,0.012170782754264649
성윤,0.012112150917330236
청장,0.012112150917330236
디스플레이,0.012101413426525542
철도,0.011634914889498776
전통주,0.011570569234365715
막걸리,0.011570569234365715
일시,0.011469674870934423
기금,0.011327693965691225
당부,0.011321925835915684
할부,0.01099819377870043
농어촌,0.01095306691121135
조례,0.010781622236307395
주재,0.010568805938780254
농산물,0.010456411172048145
군장,0.010162740710766685
입찰,0.010162740710766685
마트,0.010014035144823704
해양,0.009953029041973904
상권,0.009943259310473377
기구,0.009934318358035679
용품,0.009912989549271601
지재권,0.009689720733864192
지수,0.009543236482701105
국토부,0.00931905370388849
수입,0.00919927291543561
수주,0.009169428098955512
간소화,0.009014593474597647
항공기,0.008960194705046552
세액,0.008953846265931367
공제,0.008953846265931367
간척,0.008762453528969082
컨설팅,0.008562140845385985
기부,0.008480517434205234
불매운동,0.008455857597584847
코스피,0.008399211293515306
백색,0.008399211293515306
각의,0.008399211293515306
식감,0.008363898264946799
유기,0.008268554403723639
재배,0.008268554403723639
배제,0.008095027919620997
총리,0.007986884141846645
하이닉스,0.007888419756824768
구역,0.007766564554044268
포춘,0.007515244373762554
접종,0.007429877378969792
동남아,0.00702464404807239
여객,0.006898699176748872
유예,0.006810825459067922
등록,0.006744067421311347
노사,0.006553862265841088
푸드,0.006282473882083826
르노,0.006110107654833574
슬롯,0.005973463136697702
유기농,0.005906110288374027
긴급,0.005900041833577771
배달,0.005722305797042118
조선,0.005687445166842231
생산자,0.005539268151026237
도약,0.005428582539328033
이재용,0.005401398858027517
공항,0.0052055106003925326
에어,0.004965236915184329
노동자,0.004915396699380815
노총,0.004915396699380815
프로모션,0.004888086123866858
기한,0.004765734251569592
입국,0.0047427009369201195
명장,0.004724888230699222
관광,0.004274953064665352
각국,0.004265863341055991
금속,0.004096163916150679
노련,0.004096163916150679
보증,0.003885515831763396
인천,0.0038166057834308677
납부,0.003512322024036195
장거리,0.003428358776487182
제주항공,0.003428358776487182
지원이,0.0033708696614550547
보증금,0.002986731568348851
희영,0.0028456205621520715
