sub_keyword,tfidf_score
금리,0.045431079832606455
물가,0.04402059156175468
대출,0.02565826952954854
지수,0.02528785104636166
코스피,0.02525690536008375
환율,0.024823102454486812
유가,0.02224199221631765
배당,0.021894853095599687
인하,0.021721191031093705
복리,0.02144824278734953
매도,0.02073490537009862
수익률,0.020649153657236345
공매도,0.020517739733511047
매수,0.02028383814415397
채권,0.019512368486048613
서민,0.017901715218821064
외환,0.01780641933450338
수학자,0.017411558717590286
보합,0.017339429263825656
보금자리,0.0168674704705367
매매,0.016542205492703573
코스닥,0.016167955611406562
코픽스,0.015832700235880785
금융투자,0.015127595795393934
주주,0.014913425533583125
유상증자,0.014336187066678607
이노베이션,0.014264636897061585
태풍,0.01411426326367875
우유,0.014112835874723754
인플레이션,0.01366263498183035
가맹,0.013061242883625212
한국은행,0.013023333041680997
뱅크,0.012846660994850085
유관,0.012575960085967572
폭염,0.01226736823662379
정유,0.012247773806958106
가계,0.011428608941554414
급락,0.010936636471823087
불황,0.01086485027504718
증권사,0.010579931377857479
퇴직,0.010578593201497568
저축은행,0.010472185683887202
잔고,0.010258869866755524
통화,0.01014780906251511
원유,0.010084769986417542
단기,0.009769098648023316
급등,0.009657377902421542
외환시장,0.00958052943405811
어치,0.009484057380421615
국민은행,0.009412022097286624
남양유업,0.009408557249815836
주식시장,0.009318118590067311
재산,0.009278445427016519
연금,0.009203458352115411
압력,0.009034272636902665
부자,0.008928072329464427
자기,0.008925151277094104
유동성,0.008728463785411289
개발도상국,0.008705779358795143
포스,0.008683032198617038
정거,0.008683032198617038
스태그플레이션,0.0086198402064742
증시,0.00858571183825821
기준금리,0.00856207577925287
잔액,0.00852530012701273
페퍼,0.008484317465582515
상승세,0.008450617727784512
셀트리온,0.008324750988065966
지난주,0.008235362883532209
당분간,0.008181721063328692
임산물,0.00811955544791186
우크라이나,0.008075105702217538
우대,0.007970975115330571
거래소,0.007763478235016298
달러화,0.00771747174900808
산정,0.007594162100446244
시가총액,0.0075072271189284695
취급,0.00737210188353558
강세,0.007287844579897634
악재,0.00720361793056618
종목,0.007100295902046272
화폐,0.006910507831523912
석유,0.0068660432036969695
도세,0.006688662203532869
정기예금,0.006579127571608533
예금,0.006567536365524167
금융업,0.006516448666672093
외화,0.006511992246751969
직전,0.006467612908943857
증자,0.0064472073249488004
전쟁,0.006392479802947342
종가,0.006316880987922716
우윳값,0.006272371499877223
금투,0.006227367880404336
통계,0.006099958443638413
배럴,0.006094908026413942
불안,0.006093765948826664
손익,0.00598963415357442
스와프,0.005911525041320347
감정,0.0058824020596658635
승률,0.005873756710868421
차이나,0.005864249539818878
도달,0.005706639194389886
시중,0.005688901623319264
통화정책,0.005584363817874507
회피,0.005573885169610723
변동,0.005567006647343011
로스트,0.00552840626521913
레티,0.00552840626521913
거품,0.00552840626521913
가상,0.00552840626521913
마이크,0.00552840626521913
원대,0.0054376387284602295
금은,0.005285691752813701
귀농,0.005216918938856903
초대형,0.005213158933337674
개편,0.005123920658253426
담보,0.00502985724140958
만기,0.004902773256351174
합산,0.004850001551327265
클라우드,0.0047388852063502155
적격,0.004722383974970553
학군,0.0047059216477326905
전세,0.0047059216477326905
정제,0.004697009916894087
국면,0.004680986696416393
적립금,0.0046017291760577055
한미,0.004591143465777095
계산,0.004413813938330969
미래에셋,0.004377607791926322
원리금,0.004231437280599026
경실련,0.004191986695322524
일시,0.004162139972969315
적금,0.004091443052056223
게임,0.004078083538608181
차익,0.004057138561572069
전북,0.004020674257382173
마진,0.003946335311912084
줄줄이,0.0039039461528462952
어비스,0.0038741085129265964
의장,0.0038741085129265964
반등,0.0038622626264024165
귀어,0.0037941228646232016
전남,0.0029643379164391247
대표이사,0.0027187223590721204
빅히트,0.0027187223590721204
금투협,0.002095993347661262
계좌,0.00193158135553391
전가,0.0016767946781290099
